,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
ENSSSCT00000005524,0.832556266,1.270973299,0,3.609283313,2.98626945,0.553046702,4.889376094,0.241605341,4.229525784,4.031333775
ENSSSCT00000050903,18.90581591,26.90220566,30.89608909,48.82653732,60.51816763,88.35091066,33.14598405,64.96200753,37.2376776,69.68572432
ENSSSCT00000057837,0,18.89703476,38.88277416,23.251939,131.3422802,18.72185966,26.04540664,11.45046731,11.09808689,25.17150267
ENSSSCT00000054631,10.08524356,3.160195654,7.912417977,9.159561077,6.378289013,10.59038171,2.140180256,2.914380904,4.494177164,11.84684286
ENSSSCT00000064606,5.72214561,15.51906505,4.64007936,4.055719275,13.50630504,13.92238578,3.324150027,3.335300301,6.429135907,21.17343444
ENSSSCT00000002060,25.73632773,20.99267159,23.82415009,19.21490707,13.01993456,28.39850291,5.587261308,11.31401173,53.42625863,32.15405221
ENSSSCT00000052882,2.809876281,1.490850807,7.407312498,4.671447803,6.749031874,11.39560936,4.89667377,2.371116032,15.2098322,5.889588254
ENSSSCT00000055241,9.19168706,2.762753276,1.461434354,13.63503416,3.09961751,1.328625485,1.13413259,0.309356502,10.33103652,3.646322085
ENSSSCT00000015383,3.404171506,46.63679914,6.512223738,1.708155186,1.421694036,3.604222782,10.15007459,0.53150438,4.237138651,2.58356017
ENSSSCT00000011556,6.672854927,6.81087621,2.984650604,4.098169447,7.02860022,3.991364393,5.380151983,0.85573754,1.300121936,1.913161961
ENSSSCT00000050977,1.937400724,14.8117986,2.665042331,9.135441673,80.54873637,6.405343158,6.561926718,9.593880452,13.96509419,8.860096429
ENSSSCT00000062038,0.771151073,0.512097823,3.656162883,0.459793436,6.468366561,0.354106743,0.18374916,0,1.088279298,1.937069348
ENSSSCT00000060378,0.252058645,0.99119129,1.956451445,0.293080062,0.700669406,0.735769634,1.082053496,0.298314824,0.195571949,1.217736621
ENSSSCT00000009008,9.725056295,14.03381224,14.85207772,10.31968221,16.78411946,10.87189743,5.298836727,11.16640965,11.19206282,12.26295841
ENSSSCT00000048528,5.932194768,2.185361865,10.14227293,0.721287819,3.692359809,8.602706748,3.204995513,5.221747893,5.685827401,13.29414553
ENSSSCT00000086396,2.85747283,7.334168122,0.816648175,3.264249367,2.221535763,4.795641644,1.169195107,1.234675425,5.791510198,1.836564874
ENSSSCT00000010198,26.36624628,97.44712406,67.78288164,199.7214151,108.9381775,108.3751317,61.69233999,144.4840346,162.4475507,21.42595329
ENSSSCT00000005886,9.01989865,6.460686863,31.32715692,24.82030546,14.49071186,14.4648808,25.80422965,5.646459093,36.64123785,19.52956036
ENSSSCT00000030736,11.32612893,14.33401568,14.71273096,7.102292397,6.47309581,7.24564832,19.38280992,21.59425413,21.44833364,4.515593719
ENSSSCT00000064697,3.192943795,3.003455978,11.44068454,10.936878,8.468213541,1.700134818,0.662652633,2.910877461,4.201646003,4.344939707
ENSSSCT00000107125,3.63463799,0,5.071554976,1.428411568,26.58861644,5.783804388,3.275696075,10.57473165,14.8180629,40.55373838
ENSSSCT00000029425,17.73581104,37.20391253,44.50846795,12.15227909,61.66440569,29.59175364,10.86280488,46.16450626,40.59606177,68.44496972
ENSSSCT00000023257,1.051962768,6.363106336,10.88684536,14.19983432,15.1063818,5.22493859,44.12313134,41.16999617,30.98032236,63.53005285
ENSSSCT00000024584,13.05321173,6.218549065,15.1995906,35.93623415,69.16224264,23.40075732,25.12530312,13.09721012,55.50123397,70.66782337
ENSSSCT00000064349,29.95550684,22.09922079,5.154872507,16.22897592,34.39109374,46.78778383,18.58823635,5.022394488,4.604676461,11.52932195
ENSSSCT00000089963,34.35380819,28.32999246,78.39781403,22.6963174,35.773723,122.308665,14.97747996,20.59942481,29.65197284,17.57360078
ENSSSCT00000000122,9.33421222,4.863134909,18.30979016,7.070908231,8.45204341,13.3457741,3.656616941,28.43480606,73.96459022,20.5299127
ENSSSCT00000070145,4.337652052,49.67384487,17.77385184,14.88705882,16.90129158,21.12738664,18.19669031,4.536120888,22.539037,19.97239241
ENSSSCT00000072988,0,2.182593189,6.019888879,1.548082781,2.633759617,3.472930603,0.85047763,1.781163887,2.846705808,0.920357803
ENSSSCT00000044156,46.81771339,17.00221373,2.682688918,9.644538571,64.77123504,8.082725654,15.77627599,23.99884998,8.402208295,19.00253621
ENSSSCT00000027727,3.789472377,27.57002265,10.14310995,6.364067312,23.6300342,10.73580835,11.90257071,16.40678343,17.30026935,30.43751632
ENSSSCT00000011305,4.907970051,45.37478465,36.48998068,31.32986097,21.84439372,5.326702616,8.269989653,9.265489798,3.981163365,7.785548634
ENSSSCT00000028672,1.526463845,2.80538797,24.37079221,3.704497556,1.867970659,3.228270289,5.026018128,3.104339342,3.672472083,9.533120148
ENSSSCT00000007330,13.67811158,44.80195073,50.79066072,6.231241821,8.642199133,32.93725867,8.937059089,5.367033928,11.68311362,11.55436481
ENSSSCT00000010548,21.00930363,34.40474319,10.40983001,9.254813154,25.13900886,19.05069892,5.749046253,8.462751157,4.64674573,84.1640502
ENSSSCT00000008590,14.76693551,7.500732429,10.9954519,19.40078594,22.82363528,22.42683221,14.45682867,5.69191539,24.37877909,12.39058805
ENSSSCT00000007767,23.47433427,2.838493846,13.22028916,2.130720619,8.919127722,3.153397027,4.252512408,0.566799745,2.475760302,1.785235542
ENSSSCT00000000069,0.329728791,1.948003584,0.434506013,0.286183919,0.454694152,0.721539668,0.391165378,0.483988339,4.4879987,3.008614952
ENSSSCT00000008733,0,19.01229025,11.31146597,10.52293444,16.90328486,7.172944872,5.40055893,0.744568118,2.324682785,5.193272296
ENSSSCT00000052795,11.13759651,13.43885739,38.72509674,4.901211557,7.875127217,10.70823189,22.5491664,11.97641354,39.01846622,10.88614867
ENSSSCT00000061107,9.606817477,6.229033141,7.076054055,11.57418312,27.19290318,3.120694009,19.02668056,1.605819826,9.488245811,9.544631544
ENSSSCT00000012363,0,0,0,0,0.676579726,0.247347725,0,0,0.187024925,0.499257799
ENSSSCT00000042850,2.895569196,4.922448093,12.1779385,1.658545219,10.64750066,2.468093794,2.310341796,1.258464764,1.165746627,6.878765596
ENSSSCT00000060165,49.53322595,13.3653511,14.89548954,8.512212566,44.29827966,35.97165709,6.49759854,8.543555129,20.6319368,5.832456511
ENSSSCT00000043029,7.053175741,2.482350376,3.287414521,0.564766749,4.01051087,8.94644569,1.549642417,2.755356294,2.377338775,20.03074116
ENSSSCT00000002665,4.48208046,0.960345406,6.216170755,2.605354588,3.234845945,4.351534427,0.251421403,6.33158606,5.931245688,5.147382114
ENSSSCT00000059830,0,0,0,1.11665256,0,0,0,0,0,0
ENSSSCT00000016704,17.97284153,0,3.534826878,4.112580885,1.79001266,2.749799556,1.888444936,0.791190053,4.242746067,8.192111696
ENSSSCT00000040872,0.531046469,0,0,0,0.504579493,0,0,0,0,0
ENSSSCT00000006669,0.21341581,0.449660796,3.393826665,3.826973408,1.259151083,2.265581443,4.632772852,2.647612079,2.508494104,4.280168778
ENSSSCT00000076994,6.793786727,10.1756003,4.749282252,4.033427451,5.947336003,20.08757051,10.72940451,3.109971921,12.16292551,87.89612569
ENSSSCT00000010862,2285.992584,701.9015403,1966.622495,222.8540013,4122.461098,0,0.682797098,0.576358655,0.465788475,1.132718623
ENSSSCT00000099466,1.447169828,4.651391809,11.30526211,3.069056937,7.612736976,0.752447368,1.281449677,7.854922228,14.73869461,15.59525843
ENSSSCT00000013015,3.626008962,1.251562635,7.105737315,0.445119059,0,6.280765524,0,0.151126583,0.350308936,2.999007237
ENSSSCT00000004828,0,0,0,5.060259754,0,0,0,0,0,0.137761055
ENSSSCT00000052500,0,0,2.539718716,1.934314588,2.107697828,5.966927392,0.941910988,2.010962217,4.021988214,5.090773668
ENSSSCT00000053539,10.1712877,8.543781412,26.12763714,42.42448359,30.19093548,22.08304519,4.209911086,15.66384972,32.05602755,7.558304926
ENSSSCT00000010258,0,0.353668044,1.105558221,3.796723239,1.080136919,0.338534467,0,0,0,2.351284931
ENSSSCT00000050143,2.999763072,5.899172863,7.947908273,2.916943582,2.029830223,13.14361806,4.677626967,5.088759752,8.61194906,1.862830111
ENSSSCT00000016380,37.47512493,215.2005377,55.77734105,229.9035725,222.0400155,14.84272539,15.78297931,135.1156052,161.7851538,41.99140379
ENSSSCT00000062507,0.841798474,1.49666436,3.446687848,2.656810523,4.991933917,1.75534404,0.209292437,0.729312598,1.987017409,4.263153692
ENSSSCT00000072814,6.622433298,17.1826991,12.08815409,10.97530002,14.75530146,7.618117433,2.37994611,5.775051849,10.92136735,28.84507227
ENSSSCT00000023401,27.51625676,114.0376088,19.7843107,14.84432309,10.05832075,0,0.030841042,0,0.09309831,0.058603228
ENSSSCT00000004042,0,0,0,0,0,1.258062347,0,0,0,0
ENSSSCT00000100855,0,0,0,0,2.434642847,0,0,0,0,0
ENSSSCT00000023713,0,0,0,0,1.69891413,0,0,0,0,0
ENSSSCT00000038033,6.418387542,2.316061804,0.921916957,1.061098016,0,1.085679085,0.067975174,0,0.250907428,0
ENSSSCT00000031879,0,1.334900835,0,0,0,0,0,0,0,0
ENSSSCT00000015751,0,0,0,0,0.121905588,0,0,0,0,0
ENSSSCT00000000236,0,0.508793625,0.467324545,0,0.836439642,0.369447334,0.422694353,0,0.447375926,0.635595879
ENSSSCT00000038955,0,0.389655156,0.214075687,0,0.246011465,0.434336396,0.043763875,0,0.026710557,0.164501555
ENSSSCT00000031266,0,0.644005699,0.755398215,0,0.465805206,0,0,0,0,0
ENSSSCT00000082921,4.839133538,56.98400502,38.24602149,59.30362327,144.4705825,33.54414315,46.10623378,67.06382215,63.08721088,32.9876872
ENSSSCT00000025642,9.832151366,4.401925677,32.97331919,13.13182873,10.70695095,6.178318909,9.160772993,6.047884369,6.538392266,23.55760712
ENSSSCT00000014926,7.919096033,30.05986409,45.29210345,7.226643223,30.59802415,89.09247642,25.27695418,35.96038446,75.47935875,21.86510306
ENSSSCT00000000007,105.7031401,0,56.93257476,0,0,0,0.057420552,0,1.14312334,0.133987428
ENSSSCT00000001714,8.7752286,5.343044066,22.19071935,28.78575175,13.26018408,5.678089094,2.075958405,4.500098429,15.58891754,40.8366844
ENSSSCT00000045482,0,0,0,0,0.138455314,0,0,0,0,0.237073167
ENSSSCT00000015782,5.071722186,16.94705745,5.774884663,4.851744328,0.659714468,6.275453717,0.364302999,1.664393572,7.991726046,11.68152509
ENSSSCT00000097211,0,43.1151503,0,748.0419275,706.6383819,0,0,0,0,0.975652897
ENSSSCT00000009749,0,0.157040425,0.550401315,0.417482816,1.441029335,0.360648886,0.127511003,0.191025444,0.600013124,0.823541217
ENSSSCT00000041161,125.3040408,90.04665139,119.3432081,87.88802838,100.3399267,132.4273891,18.89031383,49.45757861,9.293914323,270.9329886
ENSSSCT00000038654,5.003480413,9.196722897,11.12622754,6.018546153,17.26661309,0.687529745,4.911997035,4.671447803,2.499596905,1.509034976
ENSSSCT00000106532,11.2239001,6.081797705,8.195455651,1.400340584,10.30634598,2.851106531,2.802143929,2.634134086,5.831167622,10.394034
ENSSSCT00000031758,0,0.437665116,1.161610015,0.210961618,1.308076105,8.984466431,0.944788116,0.563519144,0.386930625,2.72246482
ENSSSCT00000075235,2.164451931,0.135034808,0.433595722,0.26849074,0.094361955,0.446148897,0,0.065442652,0,0.008714396
ENSSSCT00000067190,21.29472344,22.58626956,20.22427489,16.66692166,2.74749502,13.58845533,3.484749432,15.82710675,28.04233462,5.090051972
ENSSSCT00000055406,15.98630468,0.91190429,7.07912869,11.98910411,0,0,0,0,0.027222102,0.058737823
ENSSSCT00000065869,0.220485143,0.432572723,0.381980214,0.49091576,1.53600367,0.234011796,0.510196876,0.081782986,0.117750006,0.029589697
ENSSSCT00000059393,1.038421321,5.449884044,3.502286854,0.400261749,1.794504435,0.665304348,0.471727174,0.400641766,1.138851604,0.7387196
ENSSSCT00000104468,20.44952527,0,21.21660446,1.017789002,85.07801015,0,0,0.009739851,0,1.122630472
ENSSSCT00000042506,1.937847901,1.297534035,5.17049422,1.860341592,2.381857754,0.505370584,0.058547483,0.189905413,0.83297939,9.127043543
ENSSSCT00000063623,1.278899679,6.341889927,12.1969902,5.96627973,2.534016644,1.272492125,3.99807132,11.10642584,13.45792947,5.51400453
ENSSSCT00000103625,48.69272467,27.01824933,63.07700297,144.9831374,80.02704636,114.4237061,21.56033443,92.09658285,32.19131682,131.6490915
ENSSSCT00000077666,662.7319081,0,594.7450763,299.7852497,3892.8216,0,0.190686892,0,0,0.422643515
ENSSSCT00000009719,9.385799932,4.81907241,23.08177408,8.60484084,4.303983105,13.51276577,6.303288374,5.365536862,9.700126865,8.151298313
ENSSSCT00000011308,10.43919215,2.80457538,13.54537824,31.52280864,27.3471064,7.771282955,9.306785876,5.842895657,10.78362709,5.819841302
ENSSSCT00000066047,9.742401279,63.77705563,9.59929292,24.63787181,16.68040387,26.8444756,37.20704733,3.395251529,130.937182,107.5147776
ENSSSCT00000004385,19.66483513,10.10589532,8.237649744,13.41912878,19.42156135,28.97899123,59.56510085,42.18389806,35.69988148,31.55634207
ENSSSCT00000061082,8.734084051,16.96439615,25.72107635,5.16146969,7.603534415,8.629086918,11.05853621,22.13560594,24.70610724,5.155247081
ENSSSCT00000011044,6.276367185,71.91492124,6.941349479,18.82848914,22.84907745,13.31440678,10.14841374,10.9496705,12.77537559,19.67870544
ENSSSCT00000017525,63.24065184,3.085841237,4.982246378,3.18240905,20.21509758,8.195919619,7.602797251,6.116919466,9.263573184,21.41271114
ENSSSCT00000024741,2.159749648,9.849553185,17.22616695,18.94700506,5.027474719,6.955275396,15.22662031,5.941340704,8.854441969,21.95418551
ENSSSCT00000098522,0,0,5.569872001,0,0,0,0,0,0,0
ENSSSCT00000058296,1.630125686,5.691980248,2.167724899,14.05975637,2.135877258,1.310706444,0.153483397,1.283342869,0.85630275,1.870795636
ENSSSCT00000048119,8.469047381,7.160050639,5.183995005,7.916591914,1.924240913,3.881881811,1.544671895,2.28630643,4.215571372,5.693742702
ENSSSCT00000008688,1.98290947,0,0.962175339,0.826621315,1.682984397,1.120879609,0.165861105,0.409584613,0.286724804,0.256567372
ENSSSCT00000005604,12.31438991,25.74703357,34.49496364,36.69825704,25.31819708,39.34102481,22.05701363,11.10964557,30.49462452,31.49679257
ENSSSCT00000009253,4.65010171,72.65325508,17.31249634,28.45608812,10.21608197,21.11348392,48.32714064,4.310177614,43.9987576,19.28660907
ENSSSCT00000025171,9.425690085,14.93176007,38.38168349,9.540945929,9.275479483,4.75630026,32.5969488,2.200877021,29.73401678,14.44160126
ENSSSCT00000024586,0,0,0,0.260995443,0,0.215709878,0,0,0,0.027169781
ENSSSCT00000011040,7.146517897,11.72448164,14.97755299,2.402878255,11.16702329,6.345479059,5.970463397,6.156038103,9.983239584,10.48988274
ENSSSCT00000056355,13.05325013,27.96599631,104.7152647,13.5000118,101.6603664,8.822705107,40.31600253,61.09013876,151.5156155,71.15243671
ENSSSCT00000045147,14.78714766,2.032782954,3.123401017,4.998720962,6.350089758,6.329203304,1.502103967,3.102139655,3.170617296,1.378814641
ENSSSCT00000007420,1.753530242,6.178984175,6.418945468,8.172865573,7.267698231,7.9535844,2.033714054,2.888603928,1.343087663,6.396914112
ENSSSCT00000043466,11.35493658,11.55885616,5.769753813,3.045769029,0.807462599,2.972341853,3.491080591,1.070568849,8.876286923,15.24547513
ENSSSCT00000081829,1.307891404,0.799119524,0.357691806,2.409734915,1.691910247,1.876106419,1.195819279,0.074474755,0.81767619,0.234687094
ENSSSCT00000012514,37.54960467,31.85245373,12.37144776,7.849880454,13.37687155,45.71174026,28.63310487,17.15534783,81.13857976,57.95401299
ENSSSCT00000057315,0.817749845,2.030014918,0.387605381,1.375112638,1.277153811,7.737627437,0.257491549,0,0.638377157,1.59939626
ENSSSCT00000091522,7.121200276,27.32243582,11.12997971,3.412541944,3.145243199,9.255141214,2.871712468,7.125666992,8.244342513,23.09821828
ENSSSCT00000006970,0.538621637,4.283268484,4.82458231,3.295004222,8.72961083,7.031855827,2.881418346,7.684520731,5.054486086,13.24833367
ENSSSCT00000014116,126.104097,126.281166,64.79319694,50.84723672,607.26534,275.2672289,45.8980379,66.91009303,38.17040485,51.63298919
ENSSSCT00000057931,22.22112016,42.02120767,72.01243947,18.58882608,31.63232742,24.63251896,21.99889639,29.0870981,24.20369184,92.17222158
ENSSSCT00000086605,64.06160842,18.24375246,110.0898104,51.59841107,82.16234623,94.26408558,70.76858723,23.94615179,93.293563,57.91275183
ENSSSCT00000107719,36.89543967,34.80275491,34.32501252,19.84199611,41.05179904,37.3235926,5.42226223,14.15570611,27.52006576,40.08732843
ENSSSCT00000001349,64.84169196,68.4345069,99.52752765,28.68865166,21.62639917,53.9509685,21.27964362,178.0293021,251.3754225,32.49937518
ENSSSCT00000072902,47.9176033,19.4792235,58.99849032,24.74889904,12.13623774,27.43553474,16.85436999,10.90707941,52.70886973,18.3832394
ENSSSCT00000102315,3.140335291,3.678517539,2.382912342,1.641017067,0.800868358,2.350678164,0.117128802,0.849690662,2.578839921,5.40716218
ENSSSCT00000087181,5.216423284,14.45264708,5.631461669,17.87806234,2.296653043,10.7735062,18.14513904,5.574279584,14.41130926,4.865912256
ENSSSCT00000002825,2.411301159,5.542019792,4.785764312,3.053213757,6.617072795,39.94136173,6.292337579,5.441649944,10.46945191,26.59073239
ENSSSCT00000050546,0.199211138,1.034658101,0.651093715,0.66634522,2.561907259,0.433278626,0.168129217,0.093340863,0.601894994,1.442204726
ENSSSCT00000094828,1.085256052,0,1.508640926,5.212693862,2.083942989,4.03702496,1.069906544,22.47031641,0.406695306,3.546381374
ENSSSCT00000088675,21.53986271,31.4626102,36.20372048,12.85705483,24.34068353,20.40769428,13.2246974,83.24300057,10.73742483,21.9380715
ENSSSCT00000084792,0,0,0,0,0,2.089155917,0,0,0,0
ENSSSCT00000003504,8.205841934,13.74459988,27.59474913,30.79386396,116.886703,35.67430219,0.614202599,122.4446598,25.80469352,16.53439664
ENSSSCT00000029335,3.874782775,9.337416632,24.41544715,30.61629122,6.658858155,8.281656044,4.043919589,3.274544914,48.02641589,24.07768117
ENSSSCT00000008042,14.14627369,5.798254158,17.49412197,34.41805064,6.06895628,49.94249668,8.635350365,11.24637921,27.85997541,26.87594678
ENSSSCT00000034131,13.74813034,42.45617434,18.95423098,51.50905762,68.95448184,27.01917177,37.35861497,54.17478264,45.56260049,23.83569588
ENSSSCT00000060749,1.783193625,0,9.371308841,0,0,1.463372279,0,0,0,0
ENSSSCT00000075502,4.132359782,7.32292454,11.97238302,6.733864828,2.586197569,6.660975102,5.524151092,2.403583588,12.7314965,19.51930545
ENSSSCT00000081355,2.231395376,1.034223371,0.287826936,1.01227329,4.533699983,0.763692028,0.036323142,0.304483601,1.65713931,1.943726266
ENSSSCT00000055740,0,12.39355895,0,0,0,0,0,0,0,0
ENSSSCT00000008392,0.532891747,2.651887214,17.33473523,8.789299214,6.276428749,2.924139806,2.496749606,15.66359088,4.384213619,6.536188313
ENSSSCT00000002533,0,1.149194376,0,0,0.135426181,0,0,0,0,0
ENSSSCT00000050386,4.166288296,0.581115906,1.717957705,0.415890613,0.760263388,2.05732586,2.175085869,5.960893499,2.841566348,5.651485235
ENSSSCT00000018118,0,0,0,1.126408845,0.217042487,0.423115649,0,0,0,0
ENSSSCT00000090445,7.77645175,2.265712634,5.124143087,8.485852063,2.514983072,2.747155828,2.315275098,0.373782993,3.407920964,0.671946923
ENSSSCT00000011452,0,0.431495623,0.149690448,1.394615749,2.10210245,1.493337896,0.041352066,0.563288988,0.176968587,0.103080125
ENSSSCT00000008261,7.117358646,21.85345273,23.70794051,9.81820936,2.747746504,19.53405498,24.07330836,6.969973804,5.637574188,9.102790983
ENSSSCT00000098326,4.190451671,4.265523132,5.980764957,19.82963562,8.149986834,1.831316946,2.824840626,1.050765419,4.243993881,0.883910876
ENSSSCT00000070924,0.391542459,0.676594729,0.219141264,0.455174455,0.296905231,0.653714332,0.114032345,0.198288793,0.4298817,9.079039762
ENSSSCT00000001087,0,0,0,0,0,0,0,0,0,0.095055694
ENSSSCT00000045803,0,0.460712248,0,0,0,0,0,0,0,0
ENSSSCT00000090887,3.754491711,11.8661523,22.52127628,20.00874993,20.63521457,5.609335569,3.175121438,5.941435772,21.35066718,40.35330849
ENSSSCT00000030562,16.11064231,6.650873638,13.05425139,10.03191874,9.60893216,14.52699643,3.966737513,7.986539982,5.814318146,6.306155545
ENSSSCT00000037238,0,23.28701969,16.04738747,0.381137324,2.850107162,0,0.082241539,0,0,0.013087547
ENSSSCT00000019143,25.54403528,66.73193475,134.1643589,912.6870989,116.1426804,245.9476139,18.20155863,53.33025353,85.53697221,105.0291702
ENSSSCT00000015621,239.6772799,29.64590378,44.31589183,34.66295806,94.3370287,55.55396354,45.05575884,27.99742921,128.0465325,76.57416531
ENSSSCT00000017250,3.286812223,13.18104468,2.591418832,1.626407528,12.65437173,8.537087098,5.98558901,0.338431564,11.16995373,3.643288897
ENSSSCT00000089368,33.827888,64.08988586,21.02351868,19.05350053,41.39770292,17.86718909,20.12112895,135.0747674,26.77421522,88.80564984
ENSSSCT00000044791,1.526627926,6.899654162,4.845129836,5.82589014,28.35113912,1.647851026,4.663522561,0.323786572,18.56202847,23.14714223
ENSSSCT00000010588,9.980151294,16.81387854,16.98723456,27.01639744,28.06776161,7.516766345,14.34726855,6.870865354,12.45234859,49.48825914
ENSSSCT00000040302,0.334019924,0,0,0.300301785,0,0.478802483,0,0,0,0
ENSSSCT00000009531,0,0,0,0,20.25230942,0,0,0,0,0.149867705
ENSSSCT00000045079,1.151884686,0.449531838,1.743855205,0.106649297,0.818424835,1.222359484,0.169272736,1.185099481,0.227174134,0.202709652
ENSSSCT00000036813,5.367985811,5.03969981,8.186639084,12.82322961,3.495147267,11.55073599,1.168500623,0.421694042,4.722697138,4.670129279
ENSSSCT00000038866,14.64060444,2.364133404,2.22081907,16.93522173,8.414703302,19.7490648,8.763191768,3.11432018,107.0674823,15.54851299
ENSSSCT00000016992,56.32235175,158.640582,24.60210036,160.5554874,27.09859899,22.71212761,54.15371751,6.52554213,81.49997106,23.3634389
ENSSSCT00000014227,0.719954754,15.51758844,4.969043522,2.85496032,2.761819242,1.902448728,4.13762011,1.353132255,3.769836056,4.488013095
ENSSSCT00000039597,20.58722538,49.19818124,30.0258786,42.19064294,41.73720081,24.88055987,39.58565967,62.68901117,64.01357437,102.5656785
ENSSSCT00000046677,10.89070256,9.314395703,5.061011203,16.7470131,137.3834617,6.572439067,29.65604364,21.38965446,22.87092087,20.26110244
ENSSSCT00000057247,5.546683965,10.61571016,24.63244337,5.225124769,12.31489498,7.248187253,14.14107814,16.21776919,5.843097958,29.21319534
ENSSSCT00000078607,4.208332614,8.538525796,128.3921261,50.2630901,19.33887195,2.706117948,10.80088984,4.419252671,5.959749653,8.476569919
ENSSSCT00000035011,10.18642981,41.9429109,6.659676435,6.817230572,12.87871547,26.97194545,3.92908794,16.89095721,26.97514715,9.737375866
ENSSSCT00000040581,5.494783998,4.77005632,17.27543491,14.30502485,37.28563448,65.26193023,10.27208622,19.05148314,30.92148075,29.8333959
ENSSSCT00000094443,30.74558901,31.75828913,57.59161502,59.42595044,15.22857552,18.36800445,13.22301439,106.2419669,19.41726532,31.27524458
ENSSSCT00000044964,124.5377309,30.31927161,106.3744329,35.22197198,76.46253965,113.3311921,36.29568076,32.62255192,88.25819071,54.04887184
ENSSSCT00000077025,10.92504699,12.21360935,7.672653002,6.759518095,14.31844309,17.88710483,19.02717193,7.472383812,15.76075834,6.225681009
ENSSSCT00000055097,5.450349492,39.26345927,15.53545798,19.91117403,29.21974621,53.73896168,35.66263273,6.212427516,24.98020583,22.70144928
ENSSSCT00000002711,14.36093905,47.41356465,36.3041322,23.04440205,24.61658728,10.30190953,17.21451837,10.35449342,35.0345343,21.15777787
ENSSSCT00000009195,10.48907622,17.90680369,12.19097019,13.59681639,22.57388551,28.29950432,142.0949726,9.714527842,21.06728739,94.83874256
ENSSSCT00000064326,1.05040838,0.931230196,0.716704777,0,0.630732258,0.19721543,0,0,0.043094275,0
ENSSSCT00000003437,13.40513411,22.63748144,48.74382641,5.872284785,26.83373896,3.739747086,8.258379488,28.090533,11.66138474,48.80464424
ENSSSCT00000006158,45.2619242,22.18860778,94.63603274,10.44497309,18.23191648,19.83442006,18.22774968,32.85029976,26.61003385,73.8325518
ENSSSCT00000003665,226.1831136,48.37207981,323.4024029,90.7978021,109.0673856,58.51340571,39.26119503,21.84608938,23.868763,30.44294717
ENSSSCT00000052570,25.28951648,26.86883586,24.3393687,50.61288422,36.26522285,33.34107241,16.02458708,60.3861861,38.30013096,20.22932423
ENSSSCT00000055428,7.12965412,12.28454923,63.47342338,34.30941584,18.17727076,9.885347881,9.364125634,13.30090068,40.03110226,14.74953986
ENSSSCT00000011568,7.431548524,17.27660431,17.01398266,7.914669894,6.793582682,5.512468146,5.705156031,1.900369968,13.86254425,14.11576193
ENSSSCT00000095070,51.75031641,42.12650415,19.29316561,42.26877428,12.32301901,24.30550639,18.15454847,7.08860684,22.62431248,15.41968205
ENSSSCT00000107799,0,0,457.2883279,681.7563699,733.6463968,0,0.356591469,0.843249281,0.230854168,0.80302025
ENSSSCT00000010768,12.04604848,49.91356129,10.4944879,23.53972351,7.115263556,3.409302703,11.49579054,1.740848994,7.285730501,14.70481824
ENSSSCT00000018453,3.639189914,3.081831011,5.160322191,3.918843577,2.550104133,0.732114118,3.114749369,0.910216612,7.841842874,2.950230176
ENSSSCT00000057389,15.98308235,7.683680017,19.17263487,8.771636458,20.75217099,12.83332576,6.968114379,15.36830326,6.453690429,20.56694203
ENSSSCT00000009095,301.2943636,0,732.1975498,292.146908,873.4221215,0,0.314567714,0.536726658,0.179552295,0.392796643
ENSSSCT00000103092,31.32034963,8.372859091,15.02294417,4.155839144,7.067873535,45.39519881,12.50184491,40.97541345,27.59411078,102.5102636
ENSSSCT00000052063,0,0,0,0,0.605490693,1.625754631,0,0,0,0.063860571
ENSSSCT00000055588,116.5950768,3.471642711,28.46473743,38.64793429,84.32233934,33.39178557,11.56262916,3.147687896,8.607093849,3.366581234
ENSSSCT00000043366,33.36297158,48.22429803,15.42449287,39.69745752,125.5165786,30.75051582,28.32667404,23.68249105,63.16210946,89.216504
ENSSSCT00000016254,10.28905245,2.335723902,1.259717488,11.05028787,7.889085519,58.81908314,50.16008492,3.685215595,94.47996126,8.397607294
ENSSSCT00000037612,5.477672466,11.98910411,1.373018816,1.692849858,1.806022436,4.844639563,0.34391015,0.398610794,1.890775873,11.98629587
ENSSSCT00000014500,3.172621821,12.70098876,1.489287251,0.874100812,2.850923885,0.774043276,0.707923964,0.302786313,11.396801,1.273878237
ENSSSCT00000006272,0,0,0,0.597303725,0,0,0,0,0,0
ENSSSCT00000006790,0.649638938,1.09234971,0,0,0,0,0,0,0,0
ENSSSCT00000013218,12.88906921,7.173901659,3.548541168,6.911137633,1.457090377,18.31889944,1.291903884,10.75037749,14.66359228,8.352560618
ENSSSCT00000025435,0.356408586,3.104484977,1.439445393,1.000024925,0.74606598,2.758413406,0.188433055,0.860946524,1.832303733,2.262714941
ENSSSCT00000037769,44.47866105,15.82444495,2.592289624,122.5220806,2.593711878,33.44068295,8.728522909,10.28613746,11.81398466,17.55072122
ENSSSCT00000076815,16.50834807,12.72957227,15.85085691,54.06813318,17.73651309,59.82694915,7.061559066,8.952791759,13.69358949,19.72083605
ENSSSCT00000047006,0,3.06321628,10.93451728,3.442199279,3.965450439,17.29427507,11.82261746,0.548132668,14.80361941,16.20205379
ENSSSCT00000053281,2.780289444,6.346143876,0,0.394083209,0.604940976,1.596792391,0,0,0,0
ENSSSCT00000015558,0,2.84400781,0,0,0,0,0,0,0,0
