gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSSSCT00000029722_ENSSSCG00000029803_ENSSSCT00000029722_147_2475_3608,68.0810013519751,0.472507884359108,0.529299037413728,0.892704975750356,0.372015185051843,0.679177290140792
ENSSSCT00000007590_ENSSSCG00000047605_ENSSSCT00000007590_438_1089_1092,2.69706978686364,-0.624807077787607,1.87419600906945,-0.33337339038398,0.738852446847251,NA
AP4E1_ENSSSCG00000004634_ENSSSCT00000005118_53_3488_6458,15.9913366989745,-0.684711741161204,0.860042614987649,-0.796136992782663,0.42595241468392,0.719016046614505
ST8SIA4_ENSSSCG00000035539_ENSSSCT00000052822_313_1288_5044,52.5055378261164,-0.290221011954593,0.54937879675489,-0.528271228647505,0.597311097927377,0.824383338529833
FAM117B_ENSSSCG00000016114_ENSSSCT00000079139_199_1975_5584,37.7100381726034,-0.335899889395685,0.595635909242812,-0.563934920953121,0.572798423148515,0.810131944627029
GADD45A_ENSSSCG00000037066_ENSSSCT00000046791_199_592_1260,14.0603004586171,1.40882000336945,0.856060781521231,1.6457009055665,0.0998253525027784,0.372797087495115
PAN2_ENSSSCG00000000393_ENSSSCT00000038548_382_3976_4593,44.293820430064,-0.419750589435706,0.569468676951591,-0.737091619652661,0.461066635102792,0.739172741819275
ENO1_ENSSSCG00000022343_ENSSSCT00000055817_370_1672_2034,956.696329001878,0.309319015595602,0.451161191643679,0.685606433631149,0.492961323411421,0.757993289353269
SDS_ENSSSCG00000036865_ENSSSCT00000045583_165_1149_1497,14.4163194031451,-1.04694248092109,0.999412981591553,-1.04755741640843,0.294842565657047,0.609368950300315
ADAM17_ENSSSCG00000008641_ENSSSCT00000072504_129_2484_3905,83.3654788815397,-0.543908993221933,0.481953248343705,-1.12855135864557,0.259087139759464,0.576788926444307
CEP44_ENSSSCG00000032475_ENSSSCT00000039898_611_1766_3943,3.74295851495609,-2.27282194023965,1.9137666461248,-1.18761707172706,0.234984308854769,NA
B4GALT1_ENSSSCG00000035454_ENSSSCT00000040755_184_1387_4320,52.9958616591426,0.90291205572151,0.566330815656771,1.59431913425797,0.110864574167688,0.395053757284525
PYM1_ENSSSCG00000040825_ENSSSCT00000052685_199_997_2200,10.8784842580716,0.114140467213063,0.959252227760493,0.11898900404906,0.905284067385736,NA
RPSA_ENSSSCG00000037236_ENSSSCT00000057751_440_1325_1396,181.476237669363,-1.19990596606194,0.468456391890896,-2.56140376528665,0.0104250118869077,0.115210254940293
RNF13_ENSSSCG00000027459_ENSSSCT00000066027_147_1362_2412,28.6193033277498,0.722392703425853,0.642503881593363,1.12433982754217,0.260868888415427,0.576914595821899
ENSSSCT00000004619_ENSSSCG00000004180_ENSSSCT00000004619_79_1582_2125,3.38152113010417,2.12908615500953,1.5859932460647,1.34243078291311,0.179456359264154,NA
BRCA1_ENSSSCG00000022101_ENSSSCT00000057335_0_5535_7645,27.0119790969218,-0.224979888811259,0.664790038516037,-0.338422472926137,0.735044841222253,0.891414865902085
ENSSSCT00000003260_ENSSSCG00000002938_ENSSSCT00000003260_248_2879_3430,2.30763691607224,0.176334023494311,1.89980687666361,0.0928168150459506,0.926049092202937,NA
VPS37A_ENSSSCG00000006984_ENSSSCT00000057561_280_1483_3828,1.28732048321536,-2.5336141910866,2.68171727202536,-0.944773044316149,0.34477475637077,NA
IVD_ENSSSCG00000004774_ENSSSCT00000071920_4_1198_3705,32.5710277963168,-0.138056699690252,0.631956376016545,-0.218459224290882,0.827071325333867,0.930728909197493
CGAS_ENSSSCG00000021383_ENSSSCT00000030573_103_1588_5623,18.3370706923798,-0.0628640398157809,0.841591272955735,-0.0746966393734068,0.940456081596543,0.976929131681169
PLAAT3_ENSSSCG00000026914_ENSSSCT00000097202_143_629_2356,8.04268969765312,0.603328561610358,1.10526015974204,0.545870179335125,0.585155178164984,NA
