name,H2,H3,H6,H7,H8,W1,W10,W6,W7,W9
ADAMTS2_ENSSSCG00000024043_ENSSSCT00000022836_122_3704_6765,16,6,8,1,2,3,11,13,57,70
ADAMTS3_ENSSSCG00000038180_ENSSSCT00000050515_314_3917_6109,0,1,3,3,7,4,0,0,0,4
ADAMTS4_ENSSSCG00000006359_ENSSSCT00000006968_322_2938_3726,0,1,2,1,1,5,0,0,0,2
ADAMTS5_ENSSSCG00000012027_ENSSSCT00000013159_1088_3875_6166,3,2,2,4,5,3,1,6,0,8
ADAMTS6_ENSSSCG00000016943_ENSSSCT00000089457_894_4245_7315,7,18,17,14,19,19,29,2,57,46
ADAMTS7_ENSSSCG00000001765_ENSSSCT00000001974_216_4977_5211,0,1,1,1,1,4,7,1,11,17
ADAMTS8_ENSSSCG00000015249_ENSSSCT00000042241_265_2995_3603,0,0,4,3,2,2,1,0,0,4
ADAMTS9_ENSSSCG00000011496_ENSSSCT00000055973_65_6149_6583,0,0,8,2,3,7,13,0,19,44
ADAMTSL1_ENSSSCG00000040366_ENSSSCT00000037462_199_5629_8175,1,3,4,6,5,6,0,0,0,0
ADAMTSL2_ENSSSCG00000026425_ENSSSCT00000028900_214_3088_3591,0,0,1,1,4,1,4,0,8,3
ADAMTSL3_ENSSSCG00000001793_ENSSSCT00000042317_245_5171_7225,0,2,0,4,3,1,1,0,0,3
ADAMTSL4_ENSSSCG00000006651_ENSSSCT00000037797_361_3547_4272,22,8,6,7,32,13,183,55,213,168
ADAMTSL5_ENSSSCG00000013433_ENSSSCT00000074591_312_1764_3852,0,0,1,0,0,0,1,0,0,1
ADAP1_ENSSSCG00000007547_ENSSSCT00000008279_86_1205_1537,18,4,12,15,23,14,46,81,180,230
ADAP2_ENSSSCG00000017738_ENSSSCT00000070609_0_1155_3898,2,1,2,2,0,2,4,6,66,42
ADARB1_ENSSSCG00000012089_ENSSSCT00000056371_442_2548_6158,34,64,43,34,66,161,30,13,83,43
ADARB2_ENSSSCG00000011160_ENSSSCT00000079058_371_2852_4238,0,1,0,0,0,0,0,0,0,0
ADAR_ENSSSCG00000006543_ENSSSCT00000087317_162_3669_6305,68,120,111,148,246,169,216,338,688,838
ADAT1_ENSSSCG00000002706_ENSSSCT00000003000_172_1663_2229,0,6,3,2,6,2,13,3,25,16
ADAT2_ENSSSCG00000039598_ENSSSCT00000048579_209_782_1951,0,0,4,5,7,3,21,12,49,47
ADAT3_ENSSSCG00000038810_ENSSSCT00000047042_566_1619_1911,1,1,1,3,3,5,20,19,26,40
ADA_ENSSSCG00000021255_ENSSSCT00000081342_143_1229_1524,4,6,2,4,8,5,124,115,196,237
ADCK1_ENSSSCG00000002408_ENSSSCT00000048666_70_1534_3498,2,2,3,3,4,5,1,1,12,15
ADCK2_ENSSSCG00000016496_ENSSSCT00000017960_856_2734_3024,3,13,10,14,25,14,87,60,209,211
ADCK5_ENSSSCG00000005907_ENSSSCT00000006487_83_1826_1927,5,14,24,15,22,17,132,196,236,224
ADCY10_ENSSSCG00000006305_ENSSSCT00000006910_199_5029_6033,2,1,3,1,0,0,0,0,1,0
ADCY1_ENSSSCG00000016726_ENSSSCT00000018207_79_3463_3466,0,0,5,0,0,0,0,0,1,0
ADCY2_ENSSSCG00000017101_ENSSSCT00000088849_0_3282_4348,0,0,0,0,0,1,0,0,0,0
ADCY3_ENSSSCG00000008578_ENSSSCT00000009387_158_4118_4121,5,3,6,10,12,10,48,55,94,197
ADCY4_ENSSSCG00000001988_ENSSSCT00000002224_152_3383_3446,4,3,2,9,3,6,18,7,74,133
ADCY5_ENSSSCG00000027952_ENSSSCT00000029344_199_3976_6170,0,0,1,1,2,1,0,1,1,1
ADCY6_ENSSSCG00000000175_ENSSSCT00000000184_0_3492_5867,3,14,9,6,30,5,111,98,49,35
ADCY7_ENSSSCG00000039408_ENSSSCT00000063912_345_3582_6845,105,149,178,136,193,166,556,272,2192,2800
ADCY8_ENSSSCG00000031717_ENSSSCT00000061510_138_3888_3972,0,0,0,0,1,1,0,0,0,0
ADCY9_ENSSSCG00000007950_ENSSSCT00000045205_184_4321_8437,4,13,10,3,9,5,24,7,98,71
ADCYAP1R1_ENSSSCG00000016672_ENSSSCT00000030340_316_1594_4222,0,0,0,0,1,1,2,0,1,0
ADCYAP1_ENSSSCG00000035186_ENSSSCT00000055920_714_1242_3724,0,0,0,0,0,0,0,0,0,0
ADD1_ENSSSCG00000008692_ENSSSCT00000107624_114_2436_3796,57,121,166,109,199,145,818,1059,2689,2516
ADD2_ENSSSCG00000020736_ENSSSCT00000099380_0_1728_1731,0,0,0,0,0,0,1,2,2,7
ADD3_ENSSSCG00000010621_ENSSSCT00000054427_426_2544_4512,70,140,206,162,228,224,1460,448,2302,2223
ADGB_ENSSSCG00000004114_ENSSSCT00000004553_64_4819_5334,5,8,6,4,3,8,1,0,10,12
ADGRA1_ENSSSCG00000039199_ENSSSCT00000064347_681_2397_3877,0,0,0,0,2,1,0,0,0,0
ADGRA2_ENSSSCG00000015825_ENSSSCT00000070661_49_4057_5434,0,1,0,0,2,1,0,4,0,9
ADGRA3_ENSSSCG00000008753_ENSSSCT00000037721_199_4150_4508,0,1,2,0,5,0,2,13,3,15
ADGRB1_ENSSSCG00000035891_ENSSSCT00000039458_662_5402_5993,0,0,0,0,2,0,1,1,3,4
ADGRB2_ENSSSCG00000003604_ENSSSCT00000003999_64_4714_5020,1,0,2,0,0,1,5,0,9,17
ADGRB3_ENSSSCG00000004270_ENSSSCT00000066143_301_4867_6564,0,2,0,2,2,4,0,0,1,0
ADGRD1_ENSSSCG00000009745_ENSSSCT00000010684_483_3198_5326,0,0,0,2,2,2,0,0,1,5
ADGRD2_ENSSSCG00000005591_ENSSSCT00000006147_141_2865_2868,1,0,0,0,0,0,0,0,0,0
ADGRE3_ENSSSCG00000013787_ENSSSCT00000029894_78_1989_2243,5,2,2,2,4,2,1,0,92,122
ADGRE5_ENSSSCG00000013775_ENSSSCT00000036462_94_2578_3313,208,170,200,166,305,216,518,332,3174,3112
ADGRF1_ENSSSCG00000001726_ENSSSCT00000001930_215_2996_3134,0,1,0,0,1,0,0,4,0,0
ADGRF3_ENSSSCG00000008570_ENSSSCT00000028489_219_3213_4760,1,1,0,1,1,2,0,0,0,2
ADGRF5_ENSSSCG00000001725_ENSSSCT00000100055_288_4431_5838,1,0,0,0,0,0,0,0,0,1
ADGRG1_ENSSSCG00000002815_ENSSSCT00000040726_117_2337_3714,30,82,43,127,208,127,72,133,1154,4522
ADGRG2_ENSSSCG00000029756_ENSSSCT00000068039_49_3112_3115,0,0,2,1,0,0,0,0,0,6
ADGRG3_ENSSSCG00000002814_ENSSSCT00000003114_55_1705_2648,12,4,11,3,7,7,43,29,40,546
ADGRG5_ENSSSCG00000025503_ENSSSCT00000057757_601_2074_2927,14,21,47,30,35,26,170,52,480,438
ADGRG6_ENSSSCG00000004139_ENSSSCT00000064165_498_4239_7026,0,1,4,3,4,0,4,3,1,9
ADGRG7_ENSSSCG00000011962_ENSSSCT00000061723_647_3038_4256,1,0,1,0,2,1,4,8,0,0
ADGRL1_ENSSSCG00000013773_ENSSSCT00000053432_582_5001_5916,7,7,34,22,30,17,29,49,179,153
ADGRL2_ENSSSCG00000003761_ENSSSCT00000063942_239_4616_5894,29,17,15,8,15,13,8,2,146,158
ADGRL3_ENSSSCG00000026129_ENSSSCT00000107743_496_5098_6059,0,0,2,3,0,1,0,0,0,3
ADGRL4_ENSSSCG00000003762_ENSSSCT00000041037_52_2275_3640,0,0,0,0,0,0,0,0,0,4
ADGRV1_ENSSSCG00000035025_ENSSSCT00000045697_153_18912_19916,7,5,6,10,10,9,1,5,15,5
ADH4_ENSSSCG00000009184_ENSSSCT00000010057_74_1214_3352,0,0,0,0,0,0,0,0,0,0
ADH5_ENSSSCG00000009185_ENSSSCT00000050964_0_1176_1450,13,10,19,14,34,23,405,180,715,561
ADHFE1_ENSSSCG00000006213_ENSSSCT00000073069_0_1467_3422,1,1,1,0,3,0,3,3,9,7
ADI1_ENSSSCG00000029161_ENSSSCT00000026549_51_588_1782,5,4,6,5,13,8,143,160,187,241
ADIG_ENSSSCG00000007346_ENSSSCT00000008038_199_442_449,0,1,0,0,0,0,0,0,0,0
ADIPOQ_ENSSSCG00000039103_ENSSSCT00000038265_137_998_1217,0,0,0,1,0,0,3,3,0,1
ADIPOR1_ENSSSCG00000010931_ENSSSCT00000069245_0_1131_1312,19,39,19,29,39,19,122,137,173,212
ADIPOR2_ENSSSCG00000000757_ENSSSCT00000000821_465_1623_3927,9,11,20,26,27,21,97,112,238,245
ADIRF_ENSSSCG00000037918_ENSSSCT00000064532_99_324_410,0,0,0,1,20,0,6,46,0,30
ADISSP_ENSSSCG00000035666_ENSSSCT00000055558_0_594_1015,4,3,8,3,16,5,37,66,71,77
ADK_ENSSSCG00000010315_ENSSSCT00000075864_51_1137_7269,4,8,8,3,31,12,62,33,86,119
ADM2_ENSSSCG00000059591_ENSSSCT00000092133_123_549_1553,0,0,1,0,2,0,0,0,0,0
ADM_ENSSSCG00000013408_ENSSSCT00000014648_492_1056_1838,1,5,6,0,25,6,0,2,51,32
ADNP2_ENSSSCG00000038632_ENSSSCT00000068751_39_4176_5626,13,23,30,23,28,21,132,61,345,300
ADNP_ENSSSCG00000007473_ENSSSCT00000034395_2124_5433_6264,37,88,86,58,99,106,419,167,949,1200
ADORA1_ENSSSCG00000021059_ENSSSCT00000036846_236_1214_1730,0,0,0,0,7,0,0,0,2,2
ADORA2A_ENSSSCG00000010054_ENSSSCT00000011015_271_1513_2261,1,0,3,0,4,3,5,25,51,71
ADORA2B_ENSSSCG00000035051_ENSSSCT00000040616_78_1071_2075,1,3,1,1,3,0,5,6,25,26
ADORA3_ENSSSCG00000006788_ENSSSCT00000007436_19_973_1467,1,0,1,1,0,1,1,8,24,52
ADO_ENSSSCG00000031360_ENSSSCT00000053127_0_810_813,5,2,1,0,3,1,16,24,54,63
ADPGK_ENSSSCG00000001925_ENSSSCT00000100509_69_1560_2564,16,14,30,8,17,14,96,72,348,365
ADPRH_ENSSSCG00000011896_ENSSSCT00000013018_402_1476_3813,9,10,19,8,17,17,23,1,80,73
ADPRM_ENSSSCG00000018009_ENSSSCT00000070466_12_939_7551,2,4,1,4,2,3,10,0,17,14
ADPRS_ENSSSCG00000003634_ENSSSCT00000004030_199_1618_2160,1,7,9,8,22,6,68,65,108,178
ADRA1A_ENSSSCG00000009661_ENSSSCT00000065003_887_2285_5103,0,0,1,1,0,0,0,0,0,0
ADRA1B_ENSSSCG00000017041_ENSSSCT00000018554_443_1997_2521,0,0,1,2,0,0,0,0,0,5
ADRA1D_ENSSSCG00000007139_ENSSSCT00000007811_0_1710_2714,0,0,1,0,1,0,0,0,0,0
ADRA2A_ENSSSCG00000010629_ENSSSCT00000011625_0_1395_1398,0,0,0,1,0,0,0,0,0,0
ADRA2B_ENSSSCG00000008122_ENSSSCT00000008898_425_1763_3635,1,1,1,1,2,2,2,0,9,9
ADRA2C_ENSSSCG00000008703_ENSSSCT00000009522_0_1380_1383,1,0,1,1,0,0,0,7,4,16
ADRB1_ENSSSCG00000010647_ENSSSCT00000011646_0_1407_1410,0,1,1,1,0,2,0,4,11,49
ADRB2_ENSSSCG00000052586_ENSSSCT00000095446_217_1471_7153,3,4,7,3,7,2,12,0,37,128
ADRB3_ENSSSCG00000015821_ENSSSCT00000017229_124_1345_3738,1,0,0,0,0,0,2,0,0,0
ADRM1_ENSSSCG00000038718_ENSSSCT00000044242_95_1364_1493,22,22,18,23,62,37,229,505,670,599
ADSL_ENSSSCG00000000077_ENSSSCT00000093731_31_1561_3200,8,32,36,25,57,40,168,77,380,301
ADSS1_ENSSSCG00000037334_ENSSSCT00000048163_42_1482_3805,0,1,0,3,10,0,3,8,5,11
ADSS2_ENSSSCG00000010874_ENSSSCT00000041198_114_1542_3510,7,8,24,16,34,15,203,89,390,302
ADTRP_ENSSSCG00000001048_ENSSSCT00000001142_235_925_1839,0,1,0,0,0,0,0,0,0,0
AEBP1_ENSSSCG00000016754_ENSSSCT00000018236_319_3739_4001,0,0,7,2,0,2,3,12,4,55
AEBP2_ENSSSCG00000000587_ENSSSCT00000000632_199_1741_4461,13,38,35,26,43,24,75,16,154,235
AEN_ENSSSCG00000005102_ENSSSCT00000005624_261_1236_2883,0,1,3,6,29,7,45,26,107,87
AFAP1L1_ENSSSCG00000014431_ENSSSCT00000083150_108_2394_5110,0,0,0,0,0,0,4,0,1,0
AFAP1_ENSSSCG00000023907_ENSSSCT00000039817_215_2702_2705,1,2,4,3,6,4,2,0,22,17
AFDN_ENSSSCG00000004018_ENSSSCT00000039396_246_5691_6695,0,3,11,9,27,7,7,43,37,53
AFF1_ENSSSCG00000023593_ENSSSCT00000073192_21_3750_4852,24,37,44,27,35,34,30,22,183,118
AFF2_ENSSSCG00000012730_ENSSSCT00000041296_12_3933_8277,3,4,5,2,8,5,4,5,25,14
AFF3_ENSSSCG00000055832_ENSSSCT00000064001_312_4068_5519,52,171,181,143,188,132,169,71,593,527
AFF4_ENSSSCG00000014291_ENSSSCT00000025744_531_4023_5679,27,50,47,48,79,50,108,46,289,166
AFG1L_ENSSSCG00000040199_ENSSSCT00000022746_14_1487_1856,3,5,4,10,7,7,13,0,24,45
AFG2A_ENSSSCG00000009084_ENSSSCT00000009950_0_2661_3676,10,32,38,30,35,22,62,19,110,97
AFG2B_ENSSSCG00000004671_ENSSSCT00000005157_84_2595_3932,5,13,12,8,20,9,27,7,62,81
AFG3L2_ENSSSCG00000022947_ENSSSCT00000025900_120_2532_6453,14,29,24,21,63,24,274,204,601,629
AFMID_ENSSSCG00000033636_ENSSSCT00000042348_13_847_3018,7,19,18,15,29,14,60,35,117,134
AFM_ENSSSCG00000008950_ENSSSCT00000009804_31_1879_3691,2,4,2,4,0,6,0,0,0,0
AFP_ENSSSCG00000008949_ENSSSCT00000009803_27_1857_2016,0,0,1,0,0,0,0,0,0,0
AFTPH_ENSSSCG00000008363_ENSSSCT00000022299_312_3117_4101,18,37,37,41,61,49,346,85,620,680
AGAP1_ENSSSCG00000016317_ENSSSCT00000045986_199_3667_4046,2,11,23,17,33,16,13,25,35,63
AGAP2_ENSSSCG00000038732_ENSSSCT00000041217_199_3784_3787,28,45,73,58,63,44,190,185,539,508
AGAP3_ENSSSCG00000025610_ENSSSCT00000051565_0_3075_3567,1,7,9,6,19,7,19,29,108,262
AGA_ENSSSCG00000015772_ENSSSCT00000017173_131_1160_2925,5,8,14,3,9,9,63,42,140,124
AGBL1_ENSSSCG00000036551_ENSSSCT00000062307_151_3505_9567,0,2,2,1,1,1,0,0,0,0
AGBL2_ENSSSCG00000040838_ENSSSCT00000038642_567_3162_3680,1,4,2,4,10,3,5,1,10,22
AGBL3_ENSSSCG00000053763_ENSSSCT00000103237_1378_3946_3949,0,2,8,1,4,2,3,0,8,7
AGBL5_ENSSSCG00000008558_ENSSSCT00000056994_184_2842_3193,4,4,1,12,12,3,53,63,116,158
AGER_ENSSSCG00000001437_ENSSSCT00000001586_19_1480_1562,1,0,4,5,2,1,9,10,10,14
AGFG1_ENSSSCG00000016248_ENSSSCT00000017692_199_2005_4197,15,24,23,20,37,25,118,74,290,294
AGFG2_ENSSSCG00000007664_ENSSSCT00000064137_340_1810_2789,1,5,5,5,26,5,94,113,239,482
AGGF1_ENSSSCG00000014094_ENSSSCT00000015395_348_2445_2648,8,20,26,22,28,18,177,40,299,373
AGK_ENSSSCG00000016492_ENSSSCT00000075893_362_1625_2528,2,14,23,17,39,19,131,136,315,274
AGL_ENSSSCG00000006872_ENSSSCT00000053207_385_5008_7673,8,12,29,22,22,12,51,23,139,158
AGMAT_ENSSSCG00000003463_ENSSSCT00000095248_50_1148_1270,0,0,0,0,0,0,0,0,2,0
AGMO_ENSSSCG00000015356_ENSSSCT00000087698_4_1399_2854,0,0,0,0,0,0,0,0,0,0
AGO2_ENSSSCG00000005935_ENSSSCT00000072445_0_2622_5571,22,60,54,46,66,75,127,181,265,257
AGO3_ENSSSCG00000003630_ENSSSCT00000004027_199_4294_7317,22,45,45,20,36,21,57,68,138,129
AGPAT1_ENSSSCG00000001435_ENSSSCT00000107896_693_1551_2573,11,19,11,6,28,8,61,131,165,202
AGPAT2_ENSSSCG00000053941_ENSSSCT00000100800_67_940_943,0,0,0,0,2,0,0,5,10,6
AGPAT3_ENSSSCG00000038081_ENSSSCT00000044222_30_1218_1221,6,16,6,5,12,5,22,47,81,119
AGPAT4_ENSSSCG00000004033_ENSSSCT00000004461_298_1432_1873,7,8,7,8,15,9,31,44,96,133
AGPAT5_ENSSSCG00000015755_ENSSSCT00000017156_271_1366_3677,4,9,20,11,14,11,74,23,162,212
AGPS_ENSSSCG00000023983_ENSSSCT00000051451_199_2302_2572,10,20,22,14,18,25,173,39,306,340
AGR2_ENSSSCG00000015363_ENSSSCT00000106706_70_709_712,0,2,0,0,0,0,0,0,0,0
AGRN_ENSSSCG00000022204_ENSSSCT00000065088_132_6456_7624,4,4,6,17,119,20,12,93,53,117
AGRP_ENSSSCG00000002775_ENSSSCT00000003073_200_602_674,0,0,0,0,1,0,0,0,0,0
AGTPBP1_ENSSSCG00000010957_ENSSSCT00000011993_239_3920_4509,1,11,18,11,13,13,38,14,45,62
AGTR1_ENSSSCG00000011695_ENSSSCT00000034453_553_1630_5278,0,2,0,0,0,0,5,0,0,2
AGT_ENSSSCG00000010184_ENSSSCT00000011150_470_1886_1889,0,0,0,1,0,1,1,4,0,1
AGXT2_ENSSSCG00000016829_ENSSSCT00000048573_23_1514_5860,0,0,0,0,0,0,0,0,0,0
AGXT_ENSSSCG00000016402_ENSSSCT00000017859_131_1364_1625,0,0,2,0,0,0,0,0,2,10
AHCTF1_ENSSSCG00000010863_ENSSSCT00000080963_40_7162_8697,24,69,80,84,124,71,311,78,714,619
AHCYL1_ENSSSCG00000006816_ENSSSCT00000051631_29_1619_3768,16,15,47,23,53,37,187,164,550,572
AHCYL2_ENSSSCG00000016568_ENSSSCT00000078936_0_1968_1971,4,28,19,20,16,22,64,46,175,128
AHCY_ENSSSCG00000007278_ENSSSCT00000056819_28_1471_2260,21,22,20,27,122,26,386,468,610,548
AHDC1_ENSSSCG00000047147_ENSSSCT00000071282_683_5489_6205,20,51,54,53,58,58,176,144,500,761
AHI1_ENSSSCG00000004166_ENSSSCT00000004605_255_3867_5211,8,40,31,46,49,36,31,82,129,164
AHNAK_ENSSSCG00000036669_ENSSSCT00000107632_290_18671_19555,582,1261,1260,851,1055,673,2631,2093,10750,10491
AHRR_ENSSSCG00000032843_ENSSSCT00000041688_123_2208_4971,1,0,0,0,5,1,8,0,0,4
AHR_ENSSSCG00000030484_ENSSSCT00000031031_453_3000_5398,39,32,50,27,38,17,109,21,184,147
AHSA1_ENSSSCG00000002406_ENSSSCT00000002675_164_1178_1399,32,29,45,35,101,70,448,296,797,863
AHSG_ENSSSCG00000011799_ENSSSCT00000036715_87_1269_1490,1,0,1,0,1,1,0,0,0,0
AHSP_ENSSSCG00000037878_ENSSSCT00000047650_333_609_786,2,12,0,1,3,4,35,160,10,187
AICDA_ENSSSCG00000000667_ENSSSCT00000000723_87_681_2128,1,0,0,1,1,0,0,8,6,5
AIDA_ENSSSCG00000010835_ENSSSCT00000011854_9_927_5008,8,7,4,12,21,12,99,46,196,181
AIF1L_ENSSSCG00000034178_ENSSSCT00000049035_162_609_3547,0,0,1,1,16,0,0,0,0,0
AIF1_ENSSSCG00000032341_ENSSSCT00000107795_62_581_1173,33,10,20,24,18,18,323,149,519,333
AIFM1_ENSSSCG00000012657_ENSSSCT00000089571_327_2226_2413,16,16,25,16,41,36,258,279,505,524
AIFM2_ENSSSCG00000010258_ENSSSCT00000053389_90_1209_3521,1,2,2,4,15,5,21,44,90,57
AIFM3_ENSSSCG00000010096_ENSSSCT00000011057_552_2364_2367,1,2,1,1,3,0,0,0,1,0
AIG1_ENSSSCG00000004136_ENSSSCT00000075083_25_970_1619,3,3,1,2,18,2,14,18,25,18
AIMP1_ENSSSCG00000024168_ENSSSCT00000065886_0_963_6409,9,19,40,21,53,31,346,73,555,505
AIMP2_ENSSSCG00000024245_ENSSSCT00000026197_137_1094_1211,2,12,15,12,16,10,46,96,177,158
AIPL1_ENSSSCG00000022026_ENSSSCT00000028258_676_1756_1987,2,2,4,2,0,5,3,4,4,11
AIP_ENSSSCG00000062981_ENSSSCT00000103473_23_1013_2017,2,16,17,6,37,14,173,187,377,462
AIRE_ENSSSCG00000025294_ENSSSCT00000030488_0_1734_1914,0,0,0,0,0,0,0,2,0,0
AIRIM_ENSSSCG00000039905_ENSSSCT00000051925_262_871_3868,6,8,8,6,22,11,37,22,46,100
AJM1_ENSSSCG00000057521_ENSSSCT00000097139_0_2925_2928,2,5,1,1,4,5,0,0,2,2
AJUBA_ENSSSCG00000029201_ENSSSCT00000023963_326_1970_3491,1,1,5,0,4,3,2,13,5,17
AK1_ENSSSCG00000005627_ENSSSCT00000054545_47_680_845,0,0,0,0,1,1,4,12,4,7
AK3_ENSSSCG00000023595_ENSSSCT00000076024_87_768_3273,12,27,19,18,19,11,133,76,149,143
AK5_ENSSSCG00000003773_ENSSSCT00000069526_280_1999_3215,0,1,1,0,1,1,0,0,1,0
AK6_ENSSSCG00000037053_ENSSSCT00000046334_318_861_2186,2,0,2,1,1,3,65,3,80,78
AK7_ENSSSCG00000002504_ENSSSCT00000002782_28_2200_2847,1,2,0,0,3,5,3,0,0,4
AK8_ENSSSCG00000039188_ENSSSCT00000045636_64_1498_1614,0,3,4,1,4,2,4,1,12,6
AKAIN1_ENSSSCG00000056207_ENSSSCT00000102792_219_447_2342,0,0,0,0,0,0,2,0,1,0
AKAP10_ENSSSCG00000024030_ENSSSCT00000038778_159_2142_3793,10,29,37,34,61,27,78,41,256,342
AKAP11_ENSSSCG00000009430_ENSSSCT00000010337_159_5865_9584,43,91,80,71,97,83,284,123,528,509
AKAP12_ENSSSCG00000031733_ENSSSCT00000063559_156_5361_8213,1,10,6,6,24,12,15,8,11,70
AKAP17A_ENSSSCG00000032986_ENSSSCT00000081228_261_2343_3347,39,126,81,107,157,71,624,565,2127,2688
AKAP1_ENSSSCG00000034994_ENSSSCT00000053504_0_2613_3661,1,4,9,10,13,9,24,20,74,68
AKAP3_ENSSSCG00000000720_ENSSSCT00000064398_0_2562_7767,3,2,6,4,4,1,25,15,15,52
AKAP4_ENSSSCG00000012306_ENSSSCT00000066053_201_2790_3179,0,0,1,0,0,0,0,0,0,0
AKAP5_ENSSSCG00000002268_ENSSSCT00000002526_402_1683_4390,0,3,4,1,2,1,10,0,15,32
AKAP6_ENSSSCG00000024517_ENSSSCT00000041802_370_7330_8336,3,14,17,9,11,9,6,11,28,29
AKAP7_ENSSSCG00000036790_ENSSSCT00000037683_148_1429_3240,1,14,6,5,11,5,40,21,82,100
AKAP8L_ENSSSCG00000013838_ENSSSCT00000058689_114_1944_2010,18,34,27,35,50,28,192,184,371,581
AKAP8_ENSSSCG00000013837_ENSSSCT00000015115_67_1993_3207,23,72,54,52,82,57,274,101,539,601
AKAP9_ENSSSCG00000015310_ENSSSCT00000030484_232_11998_12512,36,137,168,177,166,144,363,30,624,769
AKIP1_ENSSSCG00000033335_ENSSSCT00000056088_220_841_1098,2,14,6,6,20,13,92,145,158,147
AKIRIN2_ENSSSCG00000004307_ENSSSCT00000088888_448_1087_1090,11,18,28,24,41,18,125,68,311,307
AKNA_ENSSSCG00000023894_ENSSSCT00000028192_1130_5045_5048,70,135,142,139,196,154,578,989,2447,2700
AKR1A1_ENSSSCG00000029256_ENSSSCT00000042479_74_1169_1245,15,19,33,28,62,27,216,267,351,376
AKR1B1_ENSSSCG00000040608_ENSSSCT00000077521_200_1241_1244,5,6,15,8,38,12,198,199,213,264
AKR1C2_ENSSSCG00000058443_ENSSSCT00000086818_332_1277_1280,0,0,0,0,1,0,0,3,0,0
AKR1C8_ENSSSCG00000063387_ENSSSCT00000098087_244_1210_1380,0,1,0,1,2,0,0,0,0,0
AKR1D1_ENSSSCG00000016519_ENSSSCT00000017987_238_1216_2650,0,0,1,0,0,0,2,0,0,0
AKR1E2_ENSSSCG00000036941_ENSSSCT00000052191_278_1181_1554,0,0,1,0,2,0,1,0,0,2
AKR7A2_ENSSSCG00000003491_ENSSSCT00000003878_64_1171_1454,11,3,5,1,9,8,39,69,227,207
AKT1S1_ENSSSCG00000003194_ENSSSCT00000003549_199_1027_1944,5,8,2,5,16,4,26,13,67,100
AKT1_ENSSSCG00000039139_ENSSSCT00000050545_273_1713_2188,97,127,117,95,240,122,974,1204,2045,2303
AKT2_ENSSSCG00000002989_ENSSSCT00000062620_0_1575_5006,22,36,39,28,45,30,264,373,770,731
AKT3_ENSSSCG00000010872_ENSSSCT00000071933_0_1500_4799,12,35,24,18,45,27,139,39,91,54
AKTIP_ENSSSCG00000026181_ENSSSCT00000060104_189_1065_2158,0,0,1,0,3,2,40,10,32,63
ALAD_ENSSSCG00000032787_ENSSSCT00000038828_282_1266_4957,3,2,3,3,7,7,35,29,60,61
ALAS1_ENSSSCG00000011437_ENSSSCT00000012517_204_2124_2281,11,4,13,6,34,14,88,120,221,282
ALAS2_ENSSSCG00000012347_ENSSSCT00000013502_81_1842_1968,35,83,23,9,18,99,451,1242,231,2633
ALB_ENSSSCG00000008948_ENSSSCT00000057761_481_2458_4256,1,2,0,1,1,0,2,0,6,5
ALCAM_ENSSSCG00000011946_ENSSSCT00000032688_691_2548_5297,16,12,12,17,18,7,55,5,124,73
ALDH16A1_ENSSSCG00000003168_ENSSSCT00000047007_6_2562_4309,20,49,44,37,55,31,272,268,583,773
ALDH18A1_ENSSSCG00000010495_ENSSSCT00000011483_100_2485_6751,15,15,19,23,53,27,250,185,434,362
ALDH1A1_ENSSSCG00000028996_ENSSSCT00000027607_53_1556_4133,0,0,0,2,45,0,2,4,0,0
ALDH1A2_ENSSSCG00000025578_ENSSSCT00000072756_709_2290_2293,1,0,1,0,0,0,0,2,0,22
ALDH1A3_ENSSSCG00000004822_ENSSSCT00000086537_297_1833_2302,1,2,5,2,4,2,5,8,0,50
ALDH1B1_ENSSSCG00000005361_ENSSSCT00000005901_272_1823_2840,2,1,2,4,3,6,49,35,79,108
ALDH1L1_ENSSSCG00000030626_ENSSSCT00000057479_77_2678_2778,1,0,1,0,1,5,0,3,7,14
ALDH1L2_ENSSSCG00000000839_ENSSSCT00000000913_85_2851_7066,14,8,24,9,18,28,28,13,175,157
ALDH2_ENSSSCG00000009889_ENSSSCT00000010839_58_1669_1911,32,38,43,26,107,30,349,294,731,408
ALDH3A1_ENSSSCG00000018044_ENSSSCT00000019639_44_1403_1619,2,0,1,0,3,1,0,1,0,1
ALDH3A2_ENSSSCG00000018041_ENSSSCT00000056500_199_1933_4412,20,40,29,32,64,32,121,168,266,277
ALDH3B2_ENSSSCG00000026349_ENSSSCT00000014101_301_1759_2080,0,1,1,0,2,0,1,0,4,7
ALDH4A1_ENSSSCG00000024752_ENSSSCT00000022352_0_1815_3108,30,25,23,23,41,26,66,123,282,342
ALDH5A1_ENSSSCG00000001090_ENSSSCT00000001186_231_1836_1839,2,9,12,7,13,7,13,6,55,56
ALDH6A1_ENSSSCG00000002357_ENSSSCT00000002621_49_1651_4393,2,2,4,2,14,3,23,4,28,47
ALDH7A1_ENSSSCG00000014247_ENSSSCT00000050395_23_1640_4629,2,11,9,14,48,17,67,31,179,134
ALDH8A1_ENSSSCG00000028115_ENSSSCT00000086170_41_1604_5426,0,0,1,0,0,0,0,0,0,0
ALDOA_ENSSSCG00000032556_ENSSSCT00000053570_297_1893_1896,206,467,306,268,538,289,3774,6056,5558,4422
