gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tag
SLC30A1_ENSSSCG00000039472_ENSSSCT00000057077_14_1532_5423,16.47486907,2.191021618,0.838416955,2.613284004,0.008967675,0.106169233,ns
ENSSSCT00000104385_ENSSSCG00000007188_ENSSSCT00000104385_102_378_1501,101.9280159,-2.477869751,0.551787764,-4.490621055,7.10E-06,0.000750572,down
RPS5_ENSSSCG00000004002_ENSSSCT00000039887_199_919_971,61.434486,-0.165863698,0.533205458,-0.311069019,0.755748153,0.904315359,ns
CLIP4_ENSSSCG00000008535_ENSSSCT00000059137_206_2315_4399,1.349941808,-2.597505292,2.628452447,-0.988226093,0.323041932,NA,ns
ENSSSCT00000017550_ENSSSCG00000016119_ENSSSCT00000017550_199_2059_5336,3.918766215,-0.335833654,1.604361092,-0.209325479,0.834194163,NA,ns
MGAM_ENSSSCG00000034639_ENSSSCT00000039107_70_5548_6396,55.3098351,2.468948338,0.597952315,4.129005399,3.64E-05,0.002680866,up
DDAH1_ENSSSCG00000040735_ENSSSCT00000060742_232_835_3671,2.810040844,-0.383390002,1.78673266,-0.21457603,0.830097884,NA,ns
CHIT1_ENSSSCG00000015477_ENSSSCT00000016860_36_1434_1623,5.536539448,1.413376813,1.479330633,0.955416444,0.339367141,NA,ns
WHRN_ENSSSCG00000005490_ENSSSCT00000038208_794_3521_4207,6.570103751,-0.263357189,1.191947712,-0.220946931,0.825133755,NA,ns
ENSSSCT00000033720_ENSSSCG00000012699_ENSSSCT00000033720_3136_4486_5898,9.54227379,0.713759059,1.00743958,0.708488204,0.478642135,NA,ns
ARHGEF10_ENSSSCG00000023419_ENSSSCT00000031893_177_3243_3321,6.530637632,1.11638187,1.22080865,0.914460976,0.360474674,NA,ns
PPP2R1A_ENSSSCG00000024413_ENSSSCT00000089368_23_1775_2260,63.60389307,0.307370801,0.508362993,0.604628592,0.545425804,0.793373831,ns
ENSSSCT00000006459_ENSSSCG00000005880_ENSSSCT00000006459_117_1110_2060,8.96513943,1.00996056,1.014568621,0.995458107,0.319513509,NA,ns
MAN2A2_ENSSSCG00000001819_ENSSSCT00000041598_390_4002_6150,18.64170193,1.031617795,0.797961654,1.292816252,0.196074618,0.519973428,ns
FLI1_ENSSSCG00000015237_ENSSSCT00000061199_263_1667_3123,51.39246923,0.581214126,0.577132977,1.00707142,0.313900454,0.628774411,ns
DVL3_ENSSSCG00000025374_ENSSSCT00000024478_114_2262_4732,10.81424818,-0.450939362,0.975540597,-0.462245613,0.643905197,NA,ns
PCYOX1_ENSSSCG00000029790_ENSSSCT00000022340_24_1563_3100,54.58117693,0.871200846,0.57642363,1.511389888,0.130689144,0.427103825,ns
FBH1_ENSSSCG00000030030_ENSSSCT00000026184_138_3006_6235,60.75632932,0.781887615,0.529926709,1.475463684,0.140087925,0.439996681,ns
KHNYN_ENSSSCG00000001984_ENSSSCT00000046595_135_2124_4690,49.16311111,0.067743251,0.553270552,0.122441454,0.90254941,0.960725091,ns
PITPNM3_ENSSSCG00000017890_ENSSSCT00000071511_7_5185_8113,13.03169892,-0.414865408,0.922273201,-0.449829191,0.652833608,0.848746231,ns
KDM4B_ENSSSCG00000024570_ENSSSCT00000041912_333_3681_4068,64.39731005,0.661725264,0.509813188,1.297975965,0.194295594,0.517804997,ns
PRKCD_ENSSSCG00000023503_ENSSSCT00000041118_0_2169_5137,46.49618575,-0.256256173,0.558122657,-0.459139528,0.646133973,0.846710066,ns
ETHE1_ENSSSCG00000003064_ENSSSCT00000003401_867_1599_1867,7.762964483,-0.395672423,1.160188542,-0.341041485,0.733072351,NA,ns
TAF9_ENSSSCG00000038615_ENSSSCT00000038742_17_812_5854,5.610812827,-0.962483002,1.3687116,-0.703203656,0.481928841,NA,ns
KAT2B_ENSSSCG00000024621_ENSSSCT00000024917_0_2493_6614,8.256125967,-0.557807374,1.111440244,-0.50187797,0.615753363,NA,ns
NOL10_ENSSSCG00000008635_ENSSSCT00000061079_146_2171_3042,6.272082549,-1.358830673,1.323677988,-1.026556825,0.304629193,NA,ns
ARID4B_ENSSSCG00000060488_ENSSSCT00000053189_466_4141_5764,109.1076928,-0.611264157,0.455569106,-1.341759459,0.179674001,0.500932838,ns
AOC1_ENSSSCG00000016442_ENSSSCT00000037065_320_2585_3383,6.006719667,1.73178609,1.334070325,1.298122039,0.194245402,NA,ns
HS1BP3_ENSSSCG00000030115_ENSSSCT00000048752_27_1224_3925,2.747608421,0.408591377,1.833953184,0.222792698,0.823696852,NA,ns
ENSSSCT00000057909_ENSSSCG00000033457_ENSSSCT00000057909_54_441_731,18.77619451,0.716043556,0.767986419,0.932364867,0.351147995,0.659096963,ns
COMMD7_ENSSSCG00000055487_ENSSSCT00000062622_199_796_2086,40.04071529,0.682524546,0.630379161,1.082720668,0.278932428,0.595021725,ns
SH2D3C_ENSSSCG00000005620_ENSSSCT00000043657_522_2628_3068,25.12975497,-1.226790246,0.745864279,-1.644790186,0.100013087,0.372797087,ns
MYBL1_ENSSSCG00000027872_ENSSSCT00000063802_629_2879_5402,4.056280456,-0.639813639,1.568408718,-0.407938079,0.683319136,NA,ns
PCYOX1L_ENSSSCG00000014433_ENSSSCT00000077752_55_1420_1719,8.277477519,-0.568755608,1.114142232,-0.510487433,0.609710017,NA,ns
ZFHX4_ENSSSCG00000006169_ENSSSCT00000044307_392_11225_11251,14.2302577,4.157761437,0.985172845,4.22033703,2.44E-05,0.001969455,up
UROS_ENSSSCG00000010742_ENSSSCT00000030699_197_1160_1574,14.54232911,0.330946085,0.837791036,0.395022232,0.692826481,0.868535763,ns
MYBPC3_ENSSSCG00000013236_ENSSSCT00000081757_199_4696_4699,2.85293285,0.255782405,1.776019541,0.14402004,0.885484645,NA,ns
DDX3X_ENSSSCG00000012252_ENSSSCT00000013398_1829_3815_4819,380.6001557,-0.804284858,0.387312948,-2.076576219,0.03784069,0.233263976,ns
SECISBP2L_ENSSSCG00000004653_ENSSSCT00000005138_362_3653_4521,32.24544922,-0.511307253,0.643251125,-0.794879687,0.426683491,0.719016047,ns
NDUFB11_ENSSSCG00000034487_ENSSSCT00000086338_798_1326_1514,5.152923137,0.009759158,1.412001377,0.006911578,0.994485402,NA,ns
NME7_ENSSSCG00000006294_ENSSSCT00000006898_130_1261_1512,1.265968931,-2.497376239,2.682128799,-0.931117193,0.351792946,NA,ns
SORCS2_ENSSSCG00000037539_ENSSSCT00000064989_199_3703_5931,2.330395382,-1.342920757,2.187640653,-0.613867161,0.539303112,NA,ns
MAP1S_ENSSSCG00000013884_ENSSSCT00000015170_43_3238_7265,22.21290565,1.06482201,0.710397222,1.498910719,0.133896795,0.430426107,ns
NPRL3_ENSSSCG00000007981_ENSSSCT00000008744_228_2061_2613,18.36841281,0.63629447,0.812989873,0.782659773,0.433826931,0.723707191,ns
SLA-DQB1_ENSSSCG00000001457_ENSSSCT00000001616_53_836_3117,719.4409346,0.878161059,0.403234692,2.177791437,0.029421568,0.202738335,ns
C6orf62_ENSSSCG00000038752_ENSSSCT00000060393_1854_2541_3838,8.378365886,-0.116682758,1.06864623,-0.109187452,0.913053813,NA,ns
ERCC3_ENSSSCG00000015721_ENSSSCT00000041629_50_2453_6345,43.48441353,-0.188131932,0.573486797,-0.328049283,0.7428744,0.894804991,ns
GLYR1_ENSSSCG00000007931_ENSSSCT00000041735_16_1759_3873,138.8927302,-0.317434222,0.439268166,-0.722643357,0.469899024,0.744308034,ns
ANKRD6_ENSSSCG00000004322_ENSSSCT00000043370_312_2493_4220,2.759691112,-0.670591776,1.860670549,-0.360403284,0.718545571,NA,ns
CEBPD_ENSSSCG00000032367_ENSSSCT00000062693_15_783_1539,33.73096206,-1.280775225,0.68104481,-1.880603459,0.060025881,0.292972666,ns
BYSL_ENSSSCG00000026752_ENSSSCT00000031143_27_1332_3296,12.72640141,-0.341946398,0.916447174,-0.373121777,0.709057812,0.878556704,ns
APIP_ENSSSCG00000013299_ENSSSCT00000078811_181_904_1100,4.807547451,-1.549649576,1.538501008,-1.007246383,0.313816388,NA,ns
RPS15A_ENSSSCG00000035768_ENSSSCT00000055175_351_786_1460,57.03054135,0.741143462,0.614994904,1.205121306,0.228156476,0.551006894,ns
KNTC1_ENSSSCG00000039546_ENSSSCT00000040855_117_6807_8959,16.57624628,-0.694906395,0.850660419,-0.816902232,0.413984302,0.7099144,ns
FBXO8_ENSSSCG00000009702_ENSSSCT00000010637_274_1231_1709,3.825713378,-0.497646139,1.595744544,-0.311858274,0.755148235,NA,ns
MXD1_ENSSSCG00000008334_ENSSSCT00000009126_193_856_3978,69.22238382,-0.138817509,0.623131409,-0.222774051,0.823711364,0.930476907,ns
LCP2_ENSSSCG00000017006_ENSSSCT00000089178_423_2019_4043,228.3575381,-0.096209636,0.40721474,-0.236262657,0.813228862,0.926942434,ns
ANKZF1_ENSSSCG00000016212_ENSSSCT00000017653_183_2331_2557,18.15704225,0.133783801,0.809711444,0.165224047,0.868767639,0.946606614,ns
PPTC7_ENSSSCG00000009825_ENSSSCT00000010768_286_1207_4279,4.034740003,-1.219767205,1.625339549,-0.750469159,0.452972192,NA,ns
SPCS2_ENSSSCG00000014850_ENSSSCT00000016202_35_899_1610,42.61108665,0.994735007,0.587267697,1.693835726,0.090296503,0.358998483,ns
ACY1_ENSSSCG00000023325_ENSSSCT00000088369_152_1373_1438,3.906872426,0.942771293,1.548571024,0.608800809,0.542656477,NA,ns
CALHM2_ENSSSCG00000010600_ENSSSCT00000062906_501_1470_2021,3.619734837,2.205442868,1.5282195,1.443145352,0.14897953,NA,ns
CDC5L_ENSSSCG00000001708_ENSSSCT00000001908_134_2540_6386,152.7516085,-0.749530951,0.430379278,-1.741559109,0.081585622,0.342286976,ns
PANK1_ENSSSCG00000010456_ENSSSCT00000046461_124_1507_3013,0.92083498,-2.043459548,3.005736035,-0.679853295,0.496597357,NA,ns
SLC9A1_ENSSSCG00000003569_ENSSSCT00000003963_421_2875_4355,59.44658467,0.787097235,0.566476477,1.389461462,0.164692472,0.479081264,ns
LRRC8A_ENSSSCG00000005664_ENSSSCT00000006227_708_3138_4732,20.82110095,0.897772956,0.728720543,1.231985244,0.217954596,0.540746935,ns
ENSSSCT00000058373_ENSSSCG00000036398_ENSSSCT00000058373_0_522_525,3.239147672,-0.7325875,1.714282857,-0.42734342,0.669129211,NA,ns
MED12_ENSSSCG00000012396_ENSSSCT00000013554_164_6716_7914,171.3557579,-0.16277496,0.457503877,-0.355789246,0.721998403,0.884691551,ns
UQCRQ_ENSSSCG00000014289_ENSSSCT00000015612_42_288_723,5.15714388,-1.899293212,1.582883021,-1.199894867,0.230180174,NA,ns
NUDCD2_ENSSSCG00000032806_ENSSSCT00000066375_21_495_4018,4.103601042,-0.175205308,1.492291793,-0.11740687,0.90653764,NA,ns
GPX1_ENSSSCG00000060656_ENSSSCT00000091800_98_716_918,53.99907509,-0.639978774,0.55766128,-1.147611994,0.251128776,0.571267342,ns
COL16A1_ENSSSCG00000003603_ENSSSCT00000065960_1144_6016_6158,2.559744447,0.616018661,1.847753081,0.333387977,0.738841438,NA,ns
DTD1_ENSSSCG00000007098_ENSSSCT00000007770_101_728_1282,12.92015372,-0.152626574,0.915724239,-0.166673074,0.867627293,0.94571863,ns
DCLRE1B_ENSSSCG00000006761_ENSSSCT00000007407_239_1850_5567,1.722667026,-0.607092239,2.33201371,-0.260329618,0.794609528,NA,ns
ACAA1_ENSSSCG00000011250_ENSSSCT00000012317_2615_3911_4201,9.980623062,0.571403961,0.962145612,0.593885119,0.552588953,NA,ns
DENND3_ENSSSCG00000030831_ENSSSCT00000037658_132_3963_4972,137.2749813,0.982498885,0.431560676,2.276618193,0.022809036,0.181628662,ns
ENSSSCT00000075168_ENSSSCG00000030801_ENSSSCT00000075168_429_3108_9035,11.73271891,1.389340885,0.908467951,1.529322949,0.126184403,0.42059056,ns
UBASH3A_ENSSSCG00000029511_ENSSSCT00000027287_82_2137_3215,93.36474184,-0.381048781,0.483311588,-0.788412258,0.430455603,0.721847531,ns
ZNF316_ENSSSCG00000023378_ENSSSCT00000075132_317_3317_3320,18.9369432,1.658497651,0.74022981,2.240517238,0.025057363,0.190716402,ns
LARP1_ENSSSCG00000017069_ENSSSCT00000018585_199_3502_4289,165.9235441,0.172323545,0.415274489,0.414962993,0.678168995,0.859802915,ns
CEMIP2_ENSSSCG00000024257_ENSSSCT00000005795_111_4152_4155,169.67658,0.22068685,0.415771802,0.5307884,0.595565419,0.823115022,ns
STIP1_ENSSSCG00000021620_ENSSSCT00000027308_1293_2922_3342,66.17228822,-0.443036119,0.511612498,-0.865960313,0.386511926,0.690621541,ns
FAM219B_ENSSSCG00000029776_ENSSSCT00000030213_19_598_5625,1.986857247,-1.340677389,2.229304486,-0.601388189,0.547581463,NA,ns
PPIL2_ENSSSCG00000010083_ENSSSCT00000011044_104_1607_2992,46.64910289,0.389348897,0.610852014,0.637386615,0.523873045,0.777847768,ns
CCNDBP1_ENSSSCG00000034771_ENSSSCT00000050583_55_1126_4672,34.55897309,0.866280344,0.595935599,1.453647584,0.146044037,0.449896125,ns
WRAP53_ENSSSCG00000017949_ENSSSCT00000019533_341_1958_1974,9.146763689,0.440113805,1.009595081,0.435931011,0.662886784,NA,ns
RIC8B_ENSSSCG00000000167_ENSSSCT00000047620_78_1758_1761,7.722886307,-1.617043922,1.258746867,-1.284645837,0.198916073,NA,ns
VPS25_ENSSSCG00000034782_ENSSSCT00000037763_199_805_1303,31.28842298,0.595278704,0.680389602,0.874908585,0.381623648,0.687017115,ns
NAAA_ENSSSCG00000008973_ENSSSCT00000081354_36_1176_2094,15.44890605,2.386503675,0.818668779,2.915102832,0.003555714,0.060085358,ns
RSRC1_ENSSSCG00000027556_ENSSSCT00000089513_147_1149_1426,34.83765164,-0.159628275,0.672415814,-0.237395182,0.812350227,0.926283223,ns
SART1_ENSSSCG00000012963_ENSSSCT00000014169_27_2436_3286,137.5414362,1.293736368,0.425741756,3.038781958,0.002375367,0.046648678,up
DEAF1_ENSSSCG00000012850_ENSSSCT00000014045_6_1764_2064,19.23893196,0.303778624,0.772097879,0.393445744,0.693990289,0.869060953,ns
HSD17B4_ENSSSCG00000028431_ENSSSCT00000025027_104_2315_4333,77.90042402,-0.1845206,0.517753937,-0.356386668,0.721551012,0.884516245,ns
CUX1_ENSSSCG00000007681_ENSSSCT00000069971_0_4926_5930,53.27319361,0.271232481,0.548836109,0.494195765,0.62116793,0.834878423,ns
JADE2_ENSSSCG00000014303_ENSSSCT00000048344_0_2352_6207,46.50695085,1.162592064,0.55230585,2.104978725,0.03529316,0.222881524,ns
ENSSSCT00000100153_ENSSSCG00000055840_ENSSSCT00000100153_360_1941_3137,2.527528218,-0.100476744,1.85209694,-0.054250262,0.956735776,NA,ns
SAR1B_ENSSSCG00000014305_ENSSSCT00000054541_97_691_5939,20.86682572,1.087791618,0.780409976,1.393872005,0.163356259,0.476462587,ns
HERC1_ENSSSCG00000004561_ENSSSCT00000005038_194_14729_14913,261.6492016,-0.870280935,0.398052082,-2.186349411,0.028790052,0.201612436,ns
BRD3_ENSSSCG00000005749_ENSSSCT00000006321_3591_5745_5748,31.11082521,1.247510852,0.615545653,2.026674782,0.042695683,0.249590871,ns
LAPTM4A_ENSSSCG00000008602_ENSSSCT00000029794_567_1266_1808,14.2354622,0.706530118,0.847120419,0.834037407,0.404259905,0.702197455,ns
VPS37B_ENSSSCG00000028889_ENSSSCT00000024464_932_1925_3662,17.12366685,0.818725432,0.826333376,0.99079313,0.321786604,0.635164609,ns
COMMD3_ENSSSCG00000011082_ENSSSCT00000012129_123_708_832,18.52061574,-0.47470415,0.796669197,-0.595861057,0.551268051,0.796079914,ns
KIF22_ENSSSCG00000029509_ENSSSCT00000029036_46_2035_2125,43.99196774,0.006134145,0.580112266,0.010574065,0.991563274,0.997499704,ns
ZC2HC1A_ENSSSCG00000006162_ENSSSCT00000077302_0_1080_3571,1.140726282,-2.357071143,2.789640655,-0.844937193,0.398145907,NA,ns
NUDT14_ENSSSCG00000002557_ENSSSCT00000002842_104_770_848,3.839410821,0.33369292,1.605992106,0.207779926,0.835400808,NA,ns
CREBRF_ENSSSCG00000016986_ENSSSCT00000049310_197_2114_3097,41.96838383,-0.762185091,0.634863412,-1.200549719,0.229925915,0.55225886,ns
C5orf24_ENSSSCG00000034954_ENSSSCT00000039433_360_987_5073,4.916108864,0.220882372,1.372390671,0.160947154,0.872135023,NA,ns
ENSSSCT00000079580_ENSSSCG00000040103_ENSSSCT00000079580_199_2203_2206,44.21917535,0.626431538,0.5835014,1.073573325,0.283013958,0.598457672,ns
KIAA1143_ENSSSCG00000032344_ENSSSCT00000039182_53_521_1546,6.63413199,-0.770313348,1.228715266,-0.626925838,0.530707849,NA,ns
DYNLL2_ENSSSCG00000020962_ENSSSCT00000088839_199_598_2547,6.383854529,0.860370776,1.238754229,0.694545177,0.487340379,NA,ns
IER3_ENSSSCG00000027607_ENSSSCT00000034652_28_493_1174,11.47235269,-0.259838459,0.984354657,-0.263968334,0.791804319,0.916799261,ns
WDR19_ENSSSCG00000008789_ENSSSCT00000027462_54_4080_4422,4.978522351,-1.827957609,1.574787212,-1.16076483,0.245737549,NA,ns
CHIC2_ENSSSCG00000032645_ENSSSCT00000062221_281_776_6353,5.782184466,0.815656402,1.229290801,0.66351786,0.506998945,NA,ns
TFG_ENSSSCG00000011961_ENSSSCT00000026186_436_1675_2107,14.44242451,-1.214907904,0.914622943,-1.328315579,0.184073875,0.505658381,ns
PSMC1_ENSSSCG00000002433_ENSSSCT00000002703_27_1347_1667,40.34775004,-0.078115907,0.578868902,-0.134945765,0.892654755,0.956335278,ns
CCNF_ENSSSCG00000026326_ENSSSCT00000043951_85_2449_3828,17.21034789,-0.22348752,0.817072913,-0.273522126,0.784451886,0.913465308,ns
ENSSSCT00000101236_ENSSSCG00000062469_ENSSSCT00000101236_291_1374_1783,1180.703287,0.43527644,0.449343854,0.968693432,0.332698171,0.64329258,ns
LDAH_ENSSSCG00000025357_ENSSSCT00000023215_43_1030_1072,6.803862461,-0.644592745,1.30121242,-0.495378568,0.62033292,NA,ns
ZNF135_ENSSSCG00000021888_ENSSSCT00000039252_183_2058_4019,5.834130015,0.796283667,1.218524143,0.65348206,0.513445551,NA,ns
MXI1_ENSSSCG00000022128_ENSSSCT00000097606_115_988_4851,7.642184312,-0.520818836,1.218139363,-0.427552751,0.668976772,NA,ns
PRDM2_ENSSSCG00000020710_ENSSSCT00000076815_419_5489_6676,89.46918716,-0.069481485,0.476750348,-0.145739769,0.884126826,0.954020283,ns
ADAMTSL4_ENSSSCG00000006651_ENSSSCT00000037797_361_3547_4272,8.919244694,1.32953808,1.025022535,1.297081806,0.194603041,NA,ns
MRPL50_ENSSSCG00000027974_ENSSSCT00000024573_199_793_2916,5.238484348,0.653363864,1.310994949,0.498372526,0.618221498,NA,ns
GXYLT1_ENSSSCG00000031701_ENSSSCT00000038625_137_1457_7095,5.383437381,-1.211132285,1.472238591,-0.822646746,0.410708908,NA,ns
COPRS_ENSSSCG00000061452_ENSSSCT00000019314_116_671_925,2.058747433,0.045198168,2.056652783,0.021976567,0.982466648,NA,ns
ENSSSCT00000089688_ENSSSCG00000014884_ENSSSCT00000089688_0_933_1198,10.13305276,0.258906463,1.061400221,0.243929159,0.807285685,NA,ns
GAS6_ENSSSCG00000009565_ENSSSCT00000035263_27_1926_2215,8.241059482,1.284520892,1.116721713,1.150260515,0.250036588,NA,ns
ENSSSCT00000003379_ENSSSCG00000003042_ENSSSCT00000003379_0_750_3042,53.31587566,-0.94152828,0.554054962,-1.699340941,0.089254963,0.358067011,ns
LAMTOR5_ENSSSCG00000040889_ENSSSCT00000061729_53_326_1315,3.000933965,-0.869563673,1.825057747,-0.476458169,0.633748002,NA,ns
GPN3_ENSSSCG00000009820_ENSSSCT00000010763_93_945_1491,8.08937181,-1.71048127,1.241897678,-1.37731256,0.168415634,NA,ns
HERC2_ENSSSCG00000015853_ENSSSCT00000057088_313_14590_15268,293.4763342,-0.571512427,0.397794739,-1.436701824,0.150802736,0.455385094,ns
POC1B_ENSSSCG00000000920_ENSSSCT00000001004_218_1652_3093,6.649243828,-1.478211851,1.31128193,-1.127302845,0.25961446,NA,ns
SDF2_ENSSSCG00000017772_ENSSSCT00000019344_298_931_1775,38.91766943,0.951200808,0.620186879,1.533732558,0.12509546,0.418663969,ns
NIFK_ENSSSCG00000015730_ENSSSCT00000104226_30_1056_3280,17.05735149,-0.396133493,0.803502173,-0.493008614,0.622006501,0.835239405,ns
CRISPLD2_ENSSSCG00000002669_ENSSSCT00000034968_215_1706_3841,8.627489623,1.474442045,1.188894777,1.240178756,0.214909284,NA,ns
NEDD1_ENSSSCG00000000890_ENSSSCT00000039030_130_2011_2315,14.21446342,-2.813771403,1.119592464,-2.513210381,0.011963797,0.125967549,ns
MDM1_ENSSSCG00000000483_ENSSSCT00000000521_173_2138_3078,2.852717532,-1.742360547,2.021151787,-0.862063185,0.388652749,NA,ns
TEX261_ENSSSCG00000008317_ENSSSCT00000009108_121_709_3225,6.736831491,0.407397052,1.198990936,0.339783263,0.734019753,NA,ns
BLOC1S2_ENSSSCG00000010551_ENSSSCT00000107132_45_468_1356,4.082464808,1.083966447,1.435977903,0.754862902,0.450331247,NA,ns
SMCHD1_ENSSSCG00000029030_ENSSSCT00000025549_292_6283_7324,217.2492497,-1.459346046,0.420112298,-3.473704652,0.000513326,0.017767254,down
ENSSSCT00000036268_ENSSSCG00000028695_ENSSSCT00000036268_149_284_696,26.71296803,-1.317800909,0.758587292,-1.737177677,0.082355814,0.343019515,ns
ITPRIPL2_ENSSSCG00000039337_ENSSSCT00000059430_0_1596_1599,5.728616685,0.516094306,1.291440386,0.399626891,0.689431347,NA,ns
TMBIM6_ENSSSCG00000029652_ENSSSCT00000037219_386_1175_3219,315.6576541,1.958097893,0.47723951,4.10296686,4.08E-05,0.002822666,up
PEX19_ENSSSCG00000023091_ENSSSCT00000030247_271_1084_3141,8.998150516,-1.015487077,1.090596754,-0.931129744,0.351786454,NA,ns
ENSSSCT00000069038_ENSSSCG00000021793_ENSSSCT00000069038_299_596_3715,4.784815401,-0.139447173,1.371372452,-0.101684391,0.919007192,NA,ns
NOC4L_ENSSSCG00000009739_ENSSSCT00000055050_52_1600_2319,5.312980526,-1.936592795,1.544907605,-1.253533085,0.210011766,NA,ns
LAP3_ENSSSCG00000023604_ENSSSCT00000091128_102_1737_2109,73.38500408,0.779689439,0.490585331,1.589304427,0.11199168,0.397440558,ns
MOBKL3_ENSSSCG00000016079_ENSSSCT00000017507_11_686_2593,15.38939848,-1.54287995,0.929996593,-1.659016777,0.097112412,0.368190842,ns
RNF216_ENSSSCG00000021285_ENSSSCT00000027403_167_2951_4140,37.75643669,-0.913385988,0.667948839,-1.367449023,0.171484605,0.487690807,ns
ZER1_ENSSSCG00000005659_ENSSSCT00000068478_93_2394_2848,19.00286719,-1.233224821,0.832132758,-1.482004896,0.138338992,0.437283612,ns
DNAJC16_ENSSSCG00000003464_ENSSSCT00000003850_112_1897_6884,14.64083429,1.848364169,0.829837716,2.227380287,0.025921869,0.191534978,ns
ZNF576_ENSSSCG00000036291_ENSSSCT00000060345_291_864_1799,2.048071657,0.073647403,2.070050983,0.035577579,0.971619186,NA,ns
FANCE_ENSSSCG00000001546_ENSSSCT00000026873_0_1614_2618,6.238863624,0.00567364,1.2885011,0.004403287,0.996486697,NA,ns
MORF4L2_ENSSSCG00000012534_ENSSSCT00000035102_591_1455_2111,21.79407038,0.813720325,0.700791751,1.161144269,0.245583235,0.565824551,ns
CACUL1_ENSSSCG00000038222_ENSSSCT00000036843_225_1479_6121,12.26186031,-0.498794265,0.93816333,-0.531671032,0.594953859,0.823052542,ns
ATXN7L3B_ENSSSCG00000054160_ENSSSCT00000095192_335_626_3684,3.14449902,-0.647885498,1.715597397,-0.377644254,0.705694885,NA,ns
CHEK2_ENSSSCG00000034864_ENSSSCT00000043678_255_1914_2055,6.177649214,-0.434595099,1.302942048,-0.333549063,0.738719861,NA,ns
PATL1_ENSSSCG00000013124_ENSSSCT00000050633_199_2557_4203,31.99032003,-0.657769561,0.66612193,-0.987461201,0.323416594,0.636539809,ns
ITGA4_ENSSSCG00000016009_ENSSSCT00000041932_251_3353_5314,475.5150417,0.412463338,0.398260279,1.035662757,0.300359503,0.614785138,ns
CHMP4B_ENSSSCG00000007272_ENSSSCT00000007957_143_815_1605,17.96450796,-0.294798816,0.791816772,-0.37230686,0.709664391,0.878698729,ns
PRPF31_ENSSSCG00000003263_ENSSSCT00000051359_1114_2668_2933,38.67598051,-0.086307197,0.64306378,-0.134212499,0.893234543,0.956335278,ns
MSMO1_ENSSSCG00000008857_ENSSSCT00000045796_1066_1945_2711,10.27242349,1.680372831,0.998804614,1.682383929,0.092494416,NA,ns
INO80D_ENSSSCG00000016125_ENSSSCT00000050436_363_3447_8115,20.68293678,-0.5543086,0.783665486,-0.707328075,0.479362622,0.748475459,ns
CALR_ENSSSCG00000013746_ENSSSCT00000015020_72_1323_1893,1389.974488,1.656318734,0.446740933,3.70755982,0.000209266,0.009810187,up
ARPP19_ENSSSCG00000053937_ENSSSCT00000038541_10_346_5195,3.718793134,-0.16543937,1.536681671,-0.107660144,0.914265286,NA,ns
SUPT5H_ENSSSCG00000023556_ENSSSCT00000075924_120_3375_3644,149.3260417,0.969946658,0.418557391,2.317356425,0.020484324,0.169638932,ns
RBKS_ENSSSCG00000038001_ENSSSCT00000056657_27_996_1777,5.621677505,-0.542814535,1.303613291,-0.416392298,0.677122963,NA,ns
KIF1A_ENSSSCG00000016401_ENSSSCT00000066907_165_5544_8471,25.77375644,0.21166572,0.720487648,0.293781191,0.768925108,0.907934523,ns
GMEB2_ENSSSCG00000040107_ENSSSCT00000046529_1585_3193_4880,26.13509775,1.277222098,0.664980986,1.92068965,0.054770845,0.281713733,ns
EIF3H_ENSSSCG00000006016_ENSSSCT00000098497_0_1092_1222,46.54721322,-1.208504344,0.616424797,-1.960505726,0.049936709,0.268779714,ns
PTPN12_ENSSSCG00000015411_ENSSSCT00000064875_113_2465_3257,14.08842591,-0.81567663,0.89585379,-0.910501958,0.36255785,0.671208281,ns
HSPH1_ENSSSCG00000009334_ENSSSCT00000083562_0_2583_3263,64.83997751,-0.776557588,0.522421448,-1.486458091,0.137157994,0.435525818,ns
NADSYN1_ENSSSCG00000012859_ENSSSCT00000014055_65_2210_2757,20.31217022,-0.132929054,0.751232835,-0.176947875,0.859549333,0.943226348,ns
APOB_ENSSSCG00000008595_ENSSSCT00000037331_151_13870_14159,23.58785167,2.43646553,0.744172204,3.274061454,0.001060136,0.028905819,up
TLR10_ENSSSCG00000027877_ENSSSCT00000030556_154_2584_2861,21.21516276,1.679457754,0.865172677,1.941182147,0.052236188,0.275793787,ns
ZDHHC23_ENSSSCG00000011914_ENSSSCT00000013037_288_1572_4397,4.083656405,-0.974934167,1.63408339,-0.596624489,0.550758118,NA,ns
FAM117B_ENSSSCG00000016114_ENSSSCT00000079139_199_1975_5584,37.71003817,-0.335899889,0.595635909,-0.563934921,0.572798423,0.810131945,ns
TKT_ENSSSCG00000021408_ENSSSCT00000025213_200_2069_2161,170.6492141,-0.87570176,0.434039694,-2.017561463,0.043636954,0.252651008,ns
RNF146_ENSSSCG00000004217_ENSSSCT00000043530_3116_4223_5121,23.96216263,-0.252915665,0.756293616,-0.334414651,0.738066686,0.893359438,ns
ENSSSCT00000042461_ENSSSCG00000031730_ENSSSCT00000042461_80_872_1963,11.15515391,0.72291084,0.991971911,0.728761401,0.466147626,NA,ns
APH1A_ENSSSCG00000028297_ENSSSCT00000023376_241_982_2113,8.657822949,-0.416928366,1.095191838,-0.380689804,0.703433436,NA,ns
