,H6,H7,W10,W6
ENSSSCT00000061242,126.3814591,205.0181155,573.0558077,312.8809404
ENSSSCT00000030548,0,0.359735346,0,0
ENSSSCT00000060067,0,0.315025381,2.340071335,0
ENSSSCT00000029031,1.55529593,0,0,0
ENSSSCT00000107090,75.55713185,114.3746374,112.6360466,74.89406248
ENSSSCT00000036770,9.272713709,16.189912,4.146961859,16.63949271
ENSSSCT00000065649,7.362255106,16.62194223,16.46281341,13.21125552
ENSSSCT00000006414,0,7.309981223,0,0
ENSSSCT00000088798,0,1.34462053,0,0
ENSSSCT00000089568,3.731459324,4.138403132,5.26986574,2.114509261
ENSSSCT00000047065,22.43446692,23.1749813,12.67350046,11.86542807
ENSSSCT00000010313,1337.863379,1493.131982,938.9445106,855.8712279
ENSSSCT00000089178,264.3769202,370.154823,243.2442572,256.9738198
ENSSSCT00000041420,0,2.183344227,0,0
ENSSSCT00000023215,25.60565473,10.7242683,0,19.97750645
ENSSSCT00000011567,31.19106254,32.19237473,55.79732136,57.57021566
ENSSSCT00000014594,1.103229493,1.992630424,0,0
ENSSSCT00000029606,4.162183995,1.503530229,11.16852228,8.962635847
ENSSSCT00000062140,0,0.639181933,0,3.810202679
ENSSSCT00000044898,16.47591173,22.12808042,5.667992852,22.74255924
ENSSSCT00000071367,27.2523952,36.09665827,19.50059446,15.64904672
ENSSSCT00000033970,88.5445746,96.99661209,247.2528203,139.5127278
ENSSSCT00000103947,17.56099548,6.041582655,89.75616078,18.00712225
ENSSSCT00000048517,474.0508507,531.2473475,86.21315444,232.7140536
ENSSSCT00000031630,0,0.60250756,0,0
ENSSSCT00000070195,1.057062602,1.591037279,0,1.896854147
ENSSSCT00000065334,66.02629638,36.82270111,93.24762434,52.38124935
ENSSSCT00000037587,48.2466114,48.65430422,52.1442899,33.18766
ENSSSCT00000095449,0,3.615045359,0,0
ENSSSCT00000003626,32.03140838,23.4771767,6.228326746,9.996349233
ENSSSCT00000033934,118.4049726,203.8749166,166.8956537,292.6667001
ENSSSCT00000003630,2.753926252,8.290141613,27.71137107,9.883608452
ENSSSCT00000005108,42.89674315,67.54598265,24.59534436,59.2126092
ENSSSCT00000083344,8.387912783,30.30015118,37.51259392,30.10350971
ENSSSCT00000071603,19.57179649,26.93346771,12.50419797,20.06900648
ENSSSCT00000028665,0.314396731,0.189285637,0,1.128343283
ENSSSCT00000104563,47.16140131,49.09240298,41.39476368,56.94671152
ENSSSCT00000049150,1.627876407,2.940236892,0,11.68462155
ENSSSCT00000039941,13.2264958,9.188240287,18.20055483,3.651444234
ENSSSCT00000008308,41.88751126,60.40779253,43.56515783,45.44882717
ENSSSCT00000088226,138.635736,71.10152297,38.27219473,30.71308234
ENSSSCT00000032011,2.543556886,4.594120144,11.37534677,36.51444234
ENSSSCT00000070957,57.83245129,105.6564255,297.2867394,276.7410367
ENSSSCT00000072475,40.54673707,13.83321785,24.17785881,29.10376216
ENSSSCT00000027266,1.141034865,2.747884946,5.102959297,24.57046587
ENSSSCT00000045288,12.34625365,15.48579824,4.60126386,11.07741509
ENSSSCT00000086057,58.04313417,78.32598278,26.85327761,79.01485883
ENSSSCT00000029731,0.67082819,0,0,0
ENSSSCT00000029901,0,0.406859349,0,0
ENSSSCT00000002722,114.5645896,54.37424389,59.83744052,117.0462946
ENSSSCT00000014563,1.155432781,0,0,0
ENSSSCT00000049328,0,0.24312874,1.806008748,1.449305319
ENSSSCT00000061856,0,0,0,1.360786671
ENSSSCT00000013769,4.521878908,0.907480522,0,0
ENSSSCT00000063226,4.819370941,15.47493101,0,17.29631479
ENSSSCT00000065189,1.831360958,2.205177669,0,6.572599621
ENSSSCT00000066348,17.44153293,17.77066253,12.00036582,43.33582168
ENSSSCT00000019256,0.902148255,0,0,0
ENSSSCT00000038921,0,1.641571466,0,0
ENSSSCT00000022874,4.466734043,8.067723179,3.995243742,0
ENSSSCT00000062781,0.33510722,0,0,0
ENSSSCT00000068819,69.57572197,41.64800619,42.91833889,37.3117009
ENSSSCT00000023206,30.92147144,35.23851752,21.40165743,29.06476214
ENSSSCT00000010458,1.609987655,4.846544327,7.200219491,2.889054778
ENSSSCT00000003591,2.117180298,0,0,0
ENSSSCT00000051991,1.43448639,1.439411011,6.415339168,3.432166904
ENSSSCT00000039961,0.224982919,0.948172216,0,0
ENSSSCT00000012385,39.84779431,34.17861067,31.73569172,29.3856913
ENSSSCT00000050149,120.1830628,189.5074559,187.6932216,369.7087287
ENSSSCT00000102892,1.245823781,2.250181295,0,0
ENSSSCT00000025955,5.661084877,3.408311699,2.531761877,6.09514648
ENSSSCT00000065745,13.20416991,20.39270885,10.26990554,10.30188028
ENSSSCT00000068750,19.14604637,21.55059995,14.89136304,17.92527169
ENSSSCT00000063304,0,0.592789696,0,0
ENSSSCT00000003951,1.786693617,1.075696424,0,0
ENSSSCT00000043008,0,1.709440053,0,0
ENSSSCT00000003202,83.37903547,83.36647285,106.5398331,96.1843847
ENSSSCT00000105370,12.63007557,5.703045696,0,11.33206831
ENSSSCT00000050831,13.71072375,9.139105313,4.379812659,12.30165704
ENSSSCT00000058095,0,1.892856368,0,0
ENSSSCT00000100044,0,3.737589269,0,0
ENSSSCT00000060576,198.7808879,220.5177669,65.85125364,105.6900442
ENSSSCT00000066308,8.154482928,9.000725179,12.15621473,7.316437426
ENSSSCT00000002097,0,0,10.56806409,0
ENSSSCT00000014706,1.237406052,0.744992456,0,2.220472845
ENSSSCT00000027984,0,0.743736145,0,0
ENSSSCT00000028739,3.355897043,2.020450744,0,0
ENSSSCT00000011436,78.95200573,55.86450095,163.8049934,146.0577694
ENSSSCT00000005077,0,0,6.539121494,0
ENSSSCT00000058198,9.70257461,8.762295373,3.099432231,8.705429961
ENSSSCT00000023900,0.731082219,0,3.269560747,0
ENSSSCT00000012905,1.624266925,8.312199639,0,2.914678324
ENSSSCT00000098608,0,0.43927842,0,0
ENSSSCT00000011429,0.865891706,0,0,0
ENSSSCT00000030806,3.255752813,0,0,0
ENSSSCT00000023324,11.95547213,12.43275244,14.58204689,15.60261038
ENSSSCT00000025069,7.820758538,9.417128835,17.48807759,14.03402054
ENSSSCT00000060744,19.17127173,16.1996523,4.512534254,10.86380103
ENSSSCT00000054120,2.518571062,5.198847157,12.87269104,16.78660021
ENSSSCT00000057917,80.75292411,147.5906314,0,20.70110117
ENSSSCT00000002127,0,0,0,2.608174453
ENSSSCT00000005415,53.73877713,49.80806704,72.73194689,30.45219902
ENSSSCT00000032030,16.04800839,10.23020568,25.33066909,10.16381385
ENSSSCT00000015337,125.4915865,82.92450844,305.7084836,197.7272309
ENSSSCT00000050999,7.688920051,21.46260708,6.252098986,17.56038067
ENSSSCT00000052669,17.19236817,24.30195798,10.02887715,29.50963095
ENSSSCT00000042299,53.4293408,79.14937123,69.16909511,32.79992133
ENSSSCT00000048047,5.797113823,16.8164628,28.28287656,17.02256017
ENSSSCT00000071771,0.931990309,0,0,0
ENSSSCT00000046754,13.61365668,22.24692516,34.79044108,34.89875905
ENSSSCT00000046379,10.3706412,9.933232743,14.75720662,10.15073301
ENSSSCT00000012970,0.527769728,2.224242606,2.360302499,1.894120928
ENSSSCT00000046037,16.12846298,11.90294764,27.9213057,42.94596343
ENSSSCT00000015568,323.1445785,374.8049417,139.7653528,98.70115472
ENSSSCT00000062794,37.02212178,28.82779432,17.66091573,15.94431175
ENSSSCT00000040126,0,0.44369772,0,0
ENSSSCT00000100562,0,0,0,2.066855227
ENSSSCT00000014533,37.77695249,30.65493621,29.3820616,23.57883272
ENSSSCT00000054934,1.653065984,1.421777994,1.056125038,1.695061153
ENSSSCT00000055013,0,0.369996253,2.74840593,0
ENSSSCT00000018078,0,1.202824183,0,0
ENSSSCT00000045723,0,1.168822086,0,0
ENSSSCT00000008339,12.72288174,15.31987158,20.79021293,15.80585079
ENSSSCT00000094848,0.251560571,0.757272551,2.250068591,0.902829618
ENSSSCT00000044636,0.958827726,0.577271641,0,0
ENSSSCT00000065968,0,0.548551659,0,0
ENSSSCT00000080217,156.9737964,171.2950511,286.6587385,153.751884
ENSSSCT00000052609,3.4966319,8.947021569,3.909427051,21.96095339
ENSSSCT00000046076,0,0.300842792,0,0
ENSSSCT00000010196,10.63199395,10.24175405,14.26458579,5.723599089
ENSSSCT00000025076,33.57495089,27.56472086,34.1260403,61.61812145
ENSSSCT00000003144,49.43814792,49.43532098,34.60668875,32.40013898
ENSSSCT00000007633,2.854069025,4.295800654,2.127337577,3.414337465
ENSSSCT00000023061,0,0.289393395,0,0
ENSSSCT00000013812,2.277812136,2.194206636,2.03737554,0
ENSSSCT00000045767,0,0,0,4.173079124
ENSSSCT00000087847,0.160786739,0.290409702,0.71907372,0.577050011
ENSSSCT00000046243,1.449626088,0.581841074,2.161015744,0
ENSSSCT00000009052,3.404920771,5.271341041,6.526095356,8.728551953
ENSSSCT00000015550,1.74831595,1.052590773,3.909427051,0
ENSSSCT00000038879,2.087021034,0,0,0
ENSSSCT00000004158,0,2.49172618,0,11.13999936
ENSSSCT00000032716,0,0.544488313,0,0
ENSSSCT00000000761,3.992067482,3.605195099,8.926702639,10.74539448
ENSSSCT00000104465,3.4019089,0,10.14272405,4.069721127
ENSSSCT00000018634,70.64800698,53.68410056,162.5779897,164.9304025
ENSSSCT00000003129,18.88696384,26.80326448,33.183332,33.89185808
ENSSSCT00000030030,36.24166948,25.53363617,79.31610208,52.58079697
ENSSSCT00000042097,24.79598975,8.530667965,19.01025069,17.79814211
ENSSSCT00000066248,9.502344591,11.96204868,7.726650634,3.10028284
ENSSSCT00000066463,51.27033858,114.8189009,57.32306239,71.09280608
ENSSSCT00000047783,32.47531215,49.49893757,16.54595893,22.12996505
ENSSSCT00000096920,2.136943941,0.257313614,0,1.533862222
ENSSSCT00000077745,2.298779445,5.074676644,0,0
ENSSSCT00000077363,0,0.309715965,0,0
ENSSSCT00000023546,17.90664047,28.74898294,48.53481287,19.47436925
ENSSSCT00000031344,23.98759944,67.21070477,41.26070364,23.17793317
ENSSSCT00000078279,0,1.510395664,0,0
ENSSSCT00000038989,75.86512929,50.26622351,31.21196064,41.28167722
ENSSSCT00000010309,18.57557278,21.79369348,27.6913513,29.05960821
ENSSSCT00000078150,0,0.288635821,0,0
ENSSSCT00000038706,40.79877978,56.85439297,16.40100059,18.09727055
ENSSSCT00000044033,125.8065353,123.681704,159.0570226,222.8968567
ENSSSCT00000055868,0,0.287882202,0,0
ENSSSCT00000001777,3.241346828,1.115134093,0,3.323691338
ENSSSCT00000043766,1.727699017,0.346726049,0,0
ENSSSCT00000018012,0.444505087,0.267618649,3.975849355,4.78587351
ENSSSCT00000007447,6.248738175,8.681801846,0,3.450183528
ENSSSCT00000012584,6.258247877,4.957683608,7.365332438,3.546366702
ENSSSCT00000073157,12.38103183,11.18118255,10.76652539,9.874328069
ENSSSCT00000000491,0.327320993,0.197066816,1.463851595,0
ENSSSCT00000010003,0,0.651455737,0,0
ENSSSCT00000078666,4.862020241,2.927226994,0,17.44937952
ENSSSCT00000044582,38.47606923,60.77024408,230.1761845,107.6005395
ENSSSCT00000004536,0.725291468,1.310006536,0,2.603009751
ENSSSCT00000045729,5.232459879,8.925719136,5.850178337,6.259618687
ENSSSCT00000022273,0,0.190924474,0.354556263,0
ENSSSCT00000070542,9.006693234,3.615045359,0,0
ENSSSCT00000014468,0,0.1161231,0,0.692216916
ENSSSCT00000014086,0.68080333,0.273256217,0,4.886691168
ENSSSCT00000039050,2.953807996,2.462357199,6.096960053,2.44637703
ENSSSCT00000039265,10.33369819,9.908321815,17.11650924,23.35092864
ENSSSCT00000049518,68.93324953,58.8460333,64.41769405,51.69460376
ENSSSCT00000009254,50.34938245,56.70008109,24.50074688,16.85281954
ENSSSCT00000005520,10.61658526,6.39181933,3.956642353,9.525506697
ENSSSCT00000014306,0,0,5.49681186,0
ENSSSCT00000038979,0,0.430698763,0,0
ENSSSCT00000051105,8.915347461,11.18244254,3.3226165,5.332738029
ENSSSCT00000023428,0,0.379548652,0,0
ENSSSCT00000065787,2.491647561,1.500120863,3.714398944,0
ENSSSCT00000001658,4.193956391,10.10005039,0,2.50862581
ENSSSCT00000059676,1.990609737,4.793864498,0,0
ENSSSCT00000045142,36.39242929,14.13575429,84.00256073,50.55845862
ENSSSCT00000011776,0,0.419235298,0,0
ENSSSCT00000016222,0,0,0,3.965369304
ENSSSCT00000003077,0.485772137,0.584927764,0,0
ENSSSCT00000052736,1.148188688,0.691278266,0,0
ENSSSCT00000012282,0,0,0,5.075366503
ENSSSCT00000019037,0,1.736360369,6.449015489,0
ENSSSCT00000004319,10.82577906,15.75126906,6.051908624,8.094334508
ENSSSCT00000058163,11.12508993,26.79187822,19.13609736,3.071308234
ENSSSCT00000048297,70.43695991,135.3639831,153.7246861,268.9709999
ENSSSCT00000036719,18.84762564,20.80356291,22.47752912,27.05701388
ENSSSCT00000061379,0,0.926545239,2.294187583,0
ENSSSCT00000018061,0,1.336471315,0,0
ENSSSCT00000005219,19.92275519,20.29870658,0,38.50058355
ENSSSCT00000060298,16.78336188,10.69897521,4.415228933,0
ENSSSCT00000105526,30.71960316,30.58794831,42.27225637,25.44232111
ENSSSCT00000078186,1.120098445,1.348732519,0,0
ENSSSCT00000043296,4.063241427,3.494734816,0,0
ENSSSCT00000063598,3.203546865,0,0,7.664839208
ENSSSCT00000011018,0,0,0,4.159873178
ENSSSCT00000006227,9.495945706,16.06240524,22.24512256,17.85150514
ENSSSCT00000057183,8.200123691,7.405447396,6.112126621,14.71477527
ENSSSCT00000007575,16.4206711,24.16633062,20.39912745,27.82918893
ENSSSCT00000051604,30.30923729,30.58463201,66.82021877,35.23771359
ENSSSCT00000005600,0,0.153137338,0,0
ENSSSCT00000006739,16.74590759,25.09783923,7.967168941,11.50844292
ENSSSCT00000049081,24.64819593,25.52426373,19.84178924,60.15299788
ENSSSCT00000037986,0,0.129792682,0,0
ENSSSCT00000078055,0,0,0,2.123618617
ENSSSCT00000005325,12.54232318,14.00807651,6.503424057,13.69971137
ENSSSCT00000000849,63.41297838,67.80414344,21.61361369,19.44711603
ENSSSCT00000060040,0.51155334,0,0,0
ENSSSCT00000079178,0,1.238863859,0,0
ENSSSCT00000018130,0,0,0,3.713333119
ENSSSCT00000006172,9.939543867,10.77155985,2.222591498,12.48526387
ENSSSCT00000052800,1.061658526,0,0,0
ENSSSCT00000000824,0,0.595993965,0,0
ENSSSCT00000008428,18.11547161,11.92909094,17.72233314,12.19029296
ENSSSCT00000030211,0,0.61085254,0,0
ENSSSCT00000036983,49.51144832,87.39413803,25.16205736,127.2116056
ENSSSCT00000044178,18.16225743,20.04706972,0,0
ENSSSCT00000056879,14.36361535,24.70787304,32.11862616,11.04638592
ENSSSCT00000093762,41.32301648,44.10355338,8.400256073,20.22338345
ENSSSCT00000055533,101.2588348,139.07384,74.29600134,51.1044463
ENSSSCT00000042965,40.60092689,50.96872914,112.0364342,124.0113136
ENSSSCT00000102685,38.55496753,14.9222549,12.31616492,49.41804226
ENSSSCT00000107865,3.855496753,30.17611547,0,0
ENSSSCT00000078675,17.44153293,39.90321496,0,50.07694949
ENSSSCT00000097933,57.97113823,66.6312677,23.5690638,28.37093362
ENSSSCT00000028105,4.024969138,33.92581029,0,28.89054778
ENSSSCT00000040426,56.12235193,76.46987078,13.21008012,53.00483565
ENSSSCT00000090383,31.74358993,22.05177669,10.9203329,8.763466161
ENSSSCT00000018096,15.26134131,41.34708129,0,41.07874763
ENSSSCT00000053161,0,6.891180215,0,0
ENSSSCT00000066164,586.2150516,900.4475482,895.3067043,773.2470142
ENSSSCT00000003186,0.612495304,0.737517615,5.478427874,0
ENSSSCT00000103348,32.31813455,32.42908337,10.94953165,42.17710987
ENSSSCT00000000975,21.15433449,30.56681917,18.92136888,10.84587396
ENSSSCT00000034506,1.795451919,3.242908337,0,12.88745024
ENSSSCT00000095596,2.09898104,2.527424262,14.08065846,0
ENSSSCT00000062018,32.5956517,19.62453195,57.54273774,23.08875745
ENSSSCT00000082622,30.69094438,2.552851767,0.903004374,1.449305319
ENSSSCT00000014195,0.844593831,0.338997336,6.295349479,0
ENSSSCT00000091747,4.718844185,0.676434868,3.01481583,2.419361824
ENSSSCT00000074386,9.326375247,1.531373381,3.791782255,3.042870195
ENSSSCT00000092413,195.0473865,189.1432879,679.1914362,438.1733081
ENSSSCT00000030564,11.44600598,37.58825572,141.933304,138.1739693
ENSSSCT00000030539,16.51569813,45.0601373,7.479680065,6.002374083
ENSSSCT00000014072,88.22614832,65.9943682,11.95656886,76.76028754
ENSSSCT00000061187,34.69947078,72.88692506,34.48526178,30.44151403
ENSSSCT00000072085,138.2864397,169.8886878,121.1822655,157.6082562
ENSSSCT00000057936,148.1550438,281.8415279,64.41769405,70.15696225
ENSSSCT00000065950,85.23315148,109.5654314,149.3819122,148.8135763
ENSSSCT00000001000,4.296447994,5.820117015,24.01832748,0
ENSSSCT00000003924,2.050030923,2.879896209,3.05606331,2.452462545
ENSSSCT00000025922,24.74812105,35.75963788,0,29.6063046
ENSSSCT00000037113,0,0,0,20.53937382
ENSSSCT00000043028,64.80200311,74.63678264,100.8030729,50.55845862
ENSSSCT00000034011,3.737471342,1.125090647,0,0
ENSSSCT00000058809,0,1.764142135,0,0
ENSSSCT00000047413,0,0,0,9.322836342
ENSSSCT00000107842,2.409685471,10.15542348,5.388322152,12.97223609
ENSSSCT00000032142,26.24105406,25.22478971,61.14334493,39.57013619
ENSSSCT00000037358,87.38473605,67.16277164,83.14974286,146.7991793
ENSSSCT00000006769,45.78402394,49.61649755,71.66468463,16.43149905
ENSSSCT00000006986,123.0581689,99.25046878,368.6261342,183.3244902
ENSSSCT00000009549,21.82450882,37.13382085,16.97461072,27.24393625
ENSSSCT00000029638,15.81031043,23.79688132,35.3535957,47.28488936
ENSSSCT00000036834,3.157518892,0,28.24224025,0
ENSSSCT00000006849,167.3978375,155.9129524,198.3576092,231.0679554
ENSSSCT00000040367,0,0,11.61737542,0
ENSSSCT00000003399,0,1.274669173,0,7.598381065
ENSSSCT00000015261,26.3840138,22.42553562,111.0542328,105.8299939
ENSSSCT00000081340,19.34110582,21.10566086,5.406105394,8.676699169
ENSSSCT00000024963,26.06919513,33.74471166,23.31743679,28.06804109
ENSSSCT00000088357,9.472556677,5.703045696,0,5.666034156
ENSSSCT00000008603,2.474812105,4.469954734,0,8.88189138
ENSSSCT00000004780,0,2.505883715,18.6142038,0
ENSSSCT00000039869,7.043695991,0,0,0
ENSSSCT00000050331,3.556040694,6.422847579,0,12.76232936
ENSSSCT00000002729,0,11.74354972,19.38520632,7.778224403
ENSSSCT00000029303,6.454135533,3.885775628,7.216079006,11.58167334
ENSSSCT00000005112,3.407183177,5.12832016,0,0
ENSSSCT00000047391,5.984839731,5.765170376,0,4.295816746
ENSSSCT00000025768,3.329747196,5.345885258,0,0
ENSSSCT00000050051,45.17769176,57.49151856,10.63392583,28.67298718
ENSSSCT00000027981,10.11180897,0.676434868,5.02469305,4.032269706
ENSSSCT00000000530,308.5717778,96.66532247,168.2928015,324.1282005
ENSSSCT00000100184,17.44153293,33.83605947,0,34.77565937
ENSSSCT00000012386,3.488306586,14.70118446,5.200158522,0
ENSSSCT00000054172,23.42654626,21.26821102,18.29294343,32.02891186
ENSSSCT00000028463,4.330921183,3.724962279,2.76697624,6.661418535
ENSSSCT00000028927,2.72523952,5.250423021,2.437574307,5.868392519
ENSSSCT00000053360,2.092983952,0.945076144,0,1.877885606
ENSSSCT00000050474,83.00412973,87.25523151,141.4143828,127.6692013
ENSSSCT00000010248,0.989924842,0,0,0
ENSSSCT00000104833,0,0,9.125626375,0
ENSSSCT00000057433,0,1.629441627,0,0
ENSSSCT00000017857,0,0.505774695,0,0
ENSSSCT00000040898,111.7432325,168.439662,115.2911675,148.4868834
ENSSSCT00000043971,3.538861754,14.9142451,23.73985412,6.350337798
ENSSSCT00000029593,23.71943409,29.55735129,32.07025474,23.75638417
ENSSSCT00000084410,1.996033741,1.80259755,0,0
ENSSSCT00000032097,0.784308761,1.888803143,3.507601572,0
ENSSSCT00000015631,144.7365918,180.8008573,118.890721,219.086654
ENSSSCT00000038273,0,0.592789696,0,0
ENSSSCT00000062437,55.03824154,76.82932836,69.70425252,99.6378134
ENSSSCT00000063459,6.683799115,12.87694989,5.978284432,9.595035943
ENSSSCT00000052270,14.29354894,24.74101775,7.990487484,51.2983385
ENSSSCT00000028071,8.679435818,14.6315106,0,6.229952247
ENSSSCT00000014455,41.91063421,40.13074395,21.93371793,30.40277366
ENSSSCT00000056477,64.13983077,48.2700181,79.26048069,45.43271627
ENSSSCT00000101286,97.22039651,85.07629896,283.1197417,239.3724553
ENSSSCT00000095646,43.09084606,50.5210983,15.21408608,73.25498029
ENSSSCT00000028972,0,7.970521695,0,39.59397362
ENSSSCT00000041350,4.521878908,19.05709097,70.77993543,0
ENSSSCT00000101458,42.26217594,22.61720686,52.50160046,50.55845862
ENSSSCT00000058989,7.630670657,18.95074559,4.265755037,44.5019766
ENSSSCT00000013469,21.95764413,17.43890504,14.62544584,8.383417884
ENSSSCT00000012899,4.651075448,5.600451223,20.80063409,8.346158249
ENSSSCT00000052727,0.251733465,2.728054848,3.377422545,3.613800479
ENSSSCT00000082100,0.752614092,0.302079133,0,0
ENSSSCT00000073436,5.988101224,5.708225574,1.11583783,2.686348619
ENSSSCT00000013444,1.106562512,1.998650455,0,0
ENSSSCT00000035022,69.2236917,55.92077342,266.4770228,150.9496564
ENSSSCT00000071510,1.120098445,0,0,0
ENSSSCT00000065969,16.53311976,9.188240287,22.75069353,13.69291588
ENSSSCT00000055346,56.7290263,63.85362947,55.15319644,26.55595806
ENSSSCT00000006587,0,0,0,7.468863206
